"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Richmond","R9","5 Major Soko (5)","Win",5.5,5.5,5.5,5.5,5.2,6.5,6,980,5.25,5.5,5.5,5.5,5.75
"Richmond","R9","6 Kensa Lass (6)","Win",61,61,71,67,93,91,6.2,"-",61,67,67,67,71
"Richmond","R9","7 Vonnie Lee (7)","Win",9,8.5,9.5,9,8.2,11,10,1000,8.5,9,9,9,9.5
"Richmond","R9","8 Great North (8)","Win",15,14,15,15,17.2,17,12.5,990,13,14,15,14,15
"Richmond","R9","1 Flying Conzara (1)","Place",1.4,1.3,1.3,1.27,1.3,1.29,1.09,1.26,1.25,1.26,1.35,"-","-"
"Richmond","R9","2 Bigbad Franky (2)","Place",1.5,1.4,1.36,1.35,1.41,1.4,1.19,1.4,1.35,1.4,1.45,"-","-"
"Richmond","R9","3 Midnight Star (3)","Place",1.35,1.3,1.28,1.27,1.29,1.25,1.09,1.25,1.25,1.25,1.33,"-","-"
"Richmond","R9","4 Miss Voltage (4)","Place",8,6,6,5.5,6.6,7.75,5,6,5.5,6,5,"-","-"
"Richmond","R9","5 Major Soko (5)","Place",1.75,1.65,1.75,1.7,1.5,1.7,1.4,1.65,1.65,1.65,1.7,"-","-"
"Richmond","R9","6 Kensa Lass (6)","Place",9,7,6.5,6,7.1,8,6,7,6,7,5.75,"-","-"
"Richmond","R9","7 Vonnie Lee (7)","Place",2.35,2,2.4,2.25,1.86,2.15,1.75,2.15,2.25,2.15,2.15,"-","-"
"Richmond","R9","8 Great North (8)","Place",3.25,2.6,3.3,3.2,3.15,3,2.25,2.7,3.1,2.7,2.7,"-","-"
"Richmond","R10","1 Cait Rod's Pearl (1)","Win",2.7,2.7,2.7,2.7,2.5,2.7,2.68,11,2.6,2.7,2.65,2.7,2.8
"Richmond","R10","2 Danny Whizz Bang (2)","Win",3,3,3.1,3,3.15,3.1,2.96,34,2.9,3.1,3.1,3.1,3.1
"Richmond","R10","3 Black Hug (3)","Win",8.5,8.5,8.5,9,9.1,8.5,8.2,130,8,8.5,8.5,8.5,8.5
"Richmond","R10","4 Knighted Buzz (4)","Win",81,81,91,91,111,101,6.2,"-",81,91,91,91,101
"Richmond","R10","5 Big Town Tilly (5)","Win",4,3.7,3.7,3.7,3.85,3.7,3.65,19,3.5,3.7,3.7,3.7,3.8
"Richmond","R10","6 Calla Rusty (6)","Win",23,21,23,23,19.8,27,17,"-",21,23,23,23,26
"Richmond","R10","7 Prolific (7)","Win",15,13,13,13,12.4,13,12,240,12,13,13,13,14
"Richmond","R10","8 Gundangara Boy (8)","Win",9,8.5,8.5,8.5,9.1,8.5,8.2,130,8,8.5,8.5,8.5,9
"Richmond","R10","1 Cait Rod's Pearl (1)","Place",1.3,1.28,1.28,1.25,1.28,1.25,1.07,1.22,1.25,1.22,1.33,"-","-"
"Richmond","R10","2 Danny Whizz Bang (2)","Place",1.35,1.3,1.3,1.27,1.31,1.33,1.1,1.28,1.25,1.28,1.35,"-","-"
"Richmond","R10","3 Black Hug (3)","Place",2.25,2,2.25,2.1,1.94,2,1.75,2.05,2.1,2.05,2.1,"-","-"
"Richmond","R10","4 Knighted Buzz (4)","Place",12,9,7.5,6.5,9.1,8,7.5,8.5,6.5,8.5,6.75,"-","-"
"Richmond","R10","5 Big Town Tilly (5)","Place",1.5,1.4,1.36,1.32,1.41,1.44,1.18,1.35,1.32,1.35,1.5,"-","-"
"Richmond","R10","6 Calla Rusty (6)","Place",4,3.4,4,3.9,3.95,4.75,3,3.7,3.9,3.7,3.6,"-","-"
"Richmond","R10","7 Prolific (7)","Place",3.25,2.6,3,2.9,2.45,2.8,2.25,2.7,2.8,2.7,2.7,"-","-"
"Richmond","R10","8 Gundangara Boy (8)","Place",2.35,2,2.25,2.2,2.2,1.91,1.75,2.05,2.15,2.05,2.15,"-","-"
"Richmond","R11","1 Who Knows Gus (1)","Win",2.5,2.4,2.45,2.4,2.25,2.45,2.38,9.4,2.3,2.4,2.4,2.4,2.5
"Richmond","R11","2 Extremely Potent (2)","Win",2.5,2.4,2.4,2.45,2.5,2.4,2.38,9.4,2.3,2.4,2.45,2.4,2.5
"Richmond","R11","3 It's Fate (3)","Win",41,34,41,41,51,51,20,"-",34,41,41,41,51
"Richmond","R11","4 Despicable Wilma (4)","Win",11,15,15,15,15.2,15,12,240,15,15,15,15,13
"Richmond","R11","5 Bridge Wednesday (5)","Win",13,12,12,12,10.4,12,11,240,11,12,11,12,12
"Richmond","R11","7 By The Book (7)","Win",4.4,4.2,4.2,4.2,4.45,4.2,4,25,4,4.2,4.2,4.2,4.4
"Richmond","R11","8 Bridge Builder (8)","Win",16,15,15,15,16.2,15,13,"-",15,15,15,15,16
"Richmond","R11","9 Rockstar Ghan (6)","Win",51,61,61,61,55,61,24,"-",61,61,61,61,71
"Richmond","R11","1 Who Knows Gus (1)","Place",1.2,1.2,1.22,1.2,1.21,1.17,1.01,1.14,1.2,1.14,1.25,"-","-"
"Richmond","R11","2 Extremely Potent (2)","Place",1.2,1.2,1.22,1.22,1.21,1.14,1.01,1.14,1.22,1.14,1.25,"-","-"
"Richmond","R11","3 It's Fate (3)","Place",5,4.2,4.6,4.2,5.1,7,3.75,4.8,4.2,4.8,4.6,"-","-"
"Richmond","R11","4 Despicable Wilma (4)","Place",2.7,2.6,2.9,2.7,2.9,3.2,2.25,2.7,2.7,2.7,2.4,"-","-"
"Richmond","R11","5 Bridge Wednesday (5)","Place",2.95,2.3,2.4,2.35,2.1,2.4,1.95,2.35,2.25,2.35,2.35,"-","-"
"Richmond","R11","7 By The Book (7)","Place",1.45,1.4,1.32,1.3,1.41,1.33,1.16,1.35,1.3,1.35,1.5,"-","-"
"Richmond","R11","8 Bridge Builder (8)","Place",3.2,2.6,2.9,2.8,2.45,2.8,2.25,2.7,2.7,2.7,2.7,"-","-"
"Richmond","R11","9 Rockstar Ghan (6)","Place",7,6,5.5,5,6.1,6.75,5,6,5,6,5.5,"-","-"
"Richmond","R12","1 Knighted Marshal (1)","Win",11,9,9.5,10,11.2,11,9.2,1000,9,9.5,10,9.5,10
"Richmond","R12","2 Emgrand Drive (2)","Win",2.3,2.2,2.2,2.2,2.05,2.3,2.18,8.6,2.1,2.2,2.15,2.2,2.25
"Richmond","R12","3 Little Charlm (3)","Win",34,34,34,34,37,41,20,980,34,35,34,35,41
"Richmond","R12","4 Rockstar Velaro (4)","Win",5.5,5,5,5,5,5.5,4.8,980,4.8,5,5,5,5.25
"Richmond","R12","5 Despicable Toots (5)","Win",9,9.5,10,10,9.5,11,9.2,980,9,9.5,9.5,9.5,10
"Richmond","R12","6 Stumpy Jones (6)","Win",23,21,23,23,26.5,26,17,1000,21,21,23,21,23
"Richmond","R12","7 Maloo (7)","Win",12,11,11,11,12.8,13,10,980,11,11,12,11,12
"Richmond","R12","8 Shady Coyote (8)","Win",3.2,3.2,3.2,3.2,3.1,3.4,3.15,1000,3.1,3.2,3.2,3.2,3.3
"Richmond","R12","1 Knighted Marshal (1)","Place",2.85,2.1,2.3,2.3,2.35,1.95,1.85,2.2,2.25,2.2,2.3,"-","-"
"Richmond","R12","2 Emgrand Drive (2)","Place",1.22,1.22,1.24,1.25,1.23,1.2,1.02,1.16,1.22,1.16,1.25,"-","-"
"Richmond","R12","3 Little Charlm (3)","Place",4.6,4.6,4.6,4.4,4.05,5.5,4,4.8,4.2,4.8,4.6,"-","-"
"Richmond","R12","4 Rockstar Velaro (4)","Place",1.7,1.6,1.6,1.5,1.45,1.67,1.35,1.55,1.45,1.55,1.7,"-","-"
"Richmond","R12","5 Despicable Toots (5)","Place",2.3,2.2,2.4,2.3,2.25,2.25,1.9,2.2,2.25,2.2,2.3,"-","-"
"Richmond","R12","6 Stumpy Jones (6)","Place",3.9,3.4,4,3.9,4.05,3.75,3,3.5,3.8,3.5,3.4,"-","-"
"Richmond","R12","7 Maloo (7)","Place",2.9,2.4,2.6,2.5,2.65,2.75,2.1,2.4,2.6,2.4,2.5,"-","-"
"Richmond","R12","8 Shady Coyote (8)","Place",1.36,1.35,1.3,1.3,1.3,1.29,1.13,1.28,1.25,1.28,1.4,"-","-"
"Albion Park","R1","1 Shining Blue (1)","Win",3.6,3.7,3.7,3.7,3.25,4,4.7,4.9,3.75,3.9,3.9,3.9,3.8
"Albion Park","R1","2 Federal Escape (2)","Win",3.8,3.8,3.8,3.9,4.05,4,4.6,4.7,3.9,3.8,3.9,3.8,4
"Albion Park","R1","3 Majestic Milline (3)","Win",51,51,51,51,63,41,42,110,51,41,41,41,34
"Albion Park","R1","4 Always (4)","Win",21,18,19,19,19.2,20,24,26,19,18,19,18,19
"Albion Park","R1","5 Zabdon No Doubt (5)","Win",9,9.5,9,9.5,11.2,9.5,10,10.5,10,8.5,9,8.5,9
"Albion Park","R1","6 End Of Tunnel (6)","Win",21,21,20,20,23.5,21,26,28,19,19,20,19,21
"Albion Park","R1","7 Waikarie Koby (7)","Win",7,7,7,7,7.1,7,7.6,8,6.5,6.5,7,6.5,5
"Albion Park","R1","8 Calamity Corner (8)","Win",3,2.9,3,3.2,3.1,3.3,3.85,3.9,2.9,3.1,3.2,3.1,2.8
"Albion Park","R1","1 Shining Blue (1)","Place",1.5,1.55,1.34,1.3,1.28,1.36,1.31,1.45,1.32,1.45,1.5,"-","-"
"Albion Park","R1","2 Federal Escape (2)","Place",1.5,1.55,1.36,1.32,1.46,1.44,1.34,1.45,1.32,1.45,1.55,"-","-"
"Albion Park","R1","3 Majestic Milline (3)","Place",8,8,5.5,5.5,7.1,5.25,6.5,6,4.8,6,4.2,"-","-"
"Albion Park","R1","4 Always (4)","Place",3.9,2.8,3.6,3.3,2.65,3.3,2.75,3.6,3.4,3.6,2.8,"-","-"
"Albion Park","R1","5 Zabdon No Doubt (5)","Place",2.1,1.95,2.25,2.35,2.45,2.15,1.95,2.25,2.15,2.25,2.2,"-","-"
"Albion Park","R1","6 End Of Tunnel (6)","Place",3.9,4,3.7,3.6,3.95,3.3,3.4,3.7,3.5,3.7,3.3,"-","-"
"Albion Park","R1","7 Waikarie Koby (7)","Place",2.05,2.1,2.05,1.9,1.72,1.7,1.7,1.9,1.95,1.9,1.7,"-","-"
"Albion Park","R1","8 Calamity Corner (8)","Place",1.36,1.4,1.3,1.27,1.23,1.3,1.2,1.35,1.25,1.35,1.33,"-","-"
"Albion Park","R2","1 Jilliby Fletch (1)","Win",61,51,61,51,69,71,70,420,41,67,67,67,51
"Albion Park","R2","2 Lady Violetta (2)","Win",13,13,12,13,12.4,13,15.5,20,12,12,13,12,14
"Albion Park","R2","3 Joyful Boodie (3)","Win",13,12,12,12,11.4,13,16,20,12,12,13,12,13
"Albion Park","R2","4 Zabdon Princess (4)","Win",17,17,17,16,14.4,20,17.5,22,17,17,18,17,18
"Albion Park","R2","5 Shine On Annie (5)","Win",4.2,4,4,3.8,4.25,4.2,4.4,4.5,4,4,3.9,4,4
"Albion Park","R2","6 Aussie Puzzle (6)","Win",4.2,3.8,3.9,3.7,4.25,4,7.8,8.6,4,3.8,3.7,3.8,3.4
"Albion Park","R2","7 Waikarie Bella (7)","Win",2.4,2.7,2.5,2.5,2.3,2.7,2.58,2.66,2.6,2.6,2.6,2.6,2.25
"Albion Park","R2","8 Mary Poppins (8)","Win",9,9.5,9.5,9,8.4,11,9.8,11,9,9.5,10,9.5,9.5
"Albion Park","R2","1 Jilliby Fletch (1)","Place",8.5,7,5.75,5,5.6,6.75,5.75,8.5,5.5,8.5,4.8,"-","-"
"Albion Park","R2","2 Lady Violetta (2)","Place",2.8,2.8,2.7,2.6,2.85,2.2,2.4,2.7,2.5,2.7,2.7,"-","-"
"Albion Park","R2","3 Joyful Boodie (3)","Place",3,2.7,2.7,2.7,2.85,2.5,2.4,2.7,2.6,2.7,2.6,"-","-"
"Albion Park","R2","4 Zabdon Princess (4)","Place",3.3,3.3,3.4,3.2,2.75,3.5,2.9,3.4,3.2,3.4,2.9,"-","-"
"Albion Park","R2","5 Shine On Annie (5)","Place",1.5,1.55,1.36,1.32,1.41,1.36,1.33,1.45,1.32,1.45,1.45,"-","-"
"Albion Park","R2","6 Aussie Puzzle (6)","Place",1.5,1.5,1.36,1.35,1.46,1.44,1.33,1.4,1.3,1.4,1.4,"-","-"
"Albion Park","R2","7 Waikarie Bella (7)","Place",1.25,1.3,1.26,1.25,1.17,1.2,1.12,1.24,1.25,1.24,1.22,"-","-"
"Albion Park","R2","8 Mary Poppins (8)","Place",2.25,2.1,2.3,2.2,1.96,2.2,2,2.35,2.2,2.35,2.15,"-","-"
"Albion Park","R3","1 Rockin' Hillside (1)","Win",9,9.5,8.5,8.5,8.4,9,11,12,8.5,8.5,9,8.5,8.5
"Albion Park","R3","2 Tia's Angel (2)","Win",23,23,21,23,17.4,21,30,40,21,23,21,23,21
"Albion Park","R3","3 Exotic Ruby (3)","Win",4,4,3.9,3.7,4.05,4,5,5.1,3.9,4,4,4,4
"Albion Park","R3","4 Silva Hayze (4)","Win",2.5,2.4,2.4,2.4,2.35,2.5,3,3.1,2.3,2.5,2.5,2.5,2.45
"Albion Park","R3","6 Let Them Be (6)","Win",71,71,61,61,73,51,100,130,61,61,61,61,71
"Albion Park","R3","7 Enter Warp Speed (7)","Win",2.7,2.7,2.9,2.9,2.9,2.8,2.98,3.05,3.1,2.6,2.8,2.6,2.7
"Albion Park","R3","8 Katie Cuddles (8)","Win",41,34,34,34,35,31,55,75,34,35,34,35,34
"Albion Park","R3","1 Rockin' Hillside (1)","Place",3,3.4,3.2,2.9,3.05,3.1,2.75,3.2,3.2,3.2,3.3,"-","-"
"Albion Park","R3","2 Tia's Angel (2)","Place",6,7,5.5,4.8,4.65,6.75,5.25,6.5,5,6.5,6.25,"-","-"
"Albion Park","R3","3 Exotic Ruby (3)","Place",1.87,1.9,1.85,1.7,1.82,1.73,1.6,1.9,1.85,1.9,2,"-","-"
"Albion Park","R3","4 Silva Hayze (4)","Place",1.5,1.45,1.32,1.3,1.33,1.33,1.2,1.45,1.35,1.45,1.5,"-","-"
"Albion Park","R3","6 Let Them Be (6)","Place",15,20,13,10,14.2,11,13,13,12,13,14,"-","-"
"Albion Park","R3","7 Enter Warp Speed (7)","Place",1.55,1.5,1.45,1.37,1.5,1.4,1.4,1.45,1.37,1.45,1.6,"-","-"
"Albion Park","R3","8 Katie Cuddles (8)","Place",9.5,10,7,6,9.1,9,8.5,9,6.5,9,8.5,"-","-"
"Albion Park","R4","1 Aqua Man (1)","Win",4,4.2,4,4.2,3.75,4.4,4.6,5,4.2,4.2,4.2,4.2,4
"Albion Park","R4","2 Roisin Imitated (2)","Win",10,11,10,11,9.2,11,13,15,10,10,11,10,9.5
"Albion Park","R4","3 Huckleberry Hugo (3)","Win",6.5,8.5,6.5,7,5.8,7,8.2,8.8,6,7,7.5,7,6.25
"Albion Park","R4","4 Champagne Mia (4)","Win",19,10,18,17,16.4,21,26,32,17,16,19,16,19
"Albion Park","R4","5 Asawa Baby (5)","Win",29,16,26,26,24.5,31,34,60,23,26,29,26,31
"Albion Park","R4","6 Unit One (6)","Win",101,41,91,101,111,81,120,990,81,81,101,81,126
"Albion Park","R4","7 Final Shot (7)","Win",2.7,2.8,2.6,2.6,2.95,2.7,2.9,2.96,2.75,2.6,2.65,2.6,2.7
"Albion Park","R4","8 Idea's Man (8)","Win",4,4,3.9,4.2,4.15,4,4.9,5.2,3.9,3.9,4,3.9,4.2
"Albion Park","R4","1 Aqua Man (1)","Place",1.45,1.55,1.34,1.32,1.31,1.36,1.32,1.5,1.3,1.5,1.55,"-","-"
"Albion Park","R4","2 Roisin Imitated (2)","Place",2.4,2.6,2.35,2.4,2.2,2.3,2.2,2.4,2.25,2.4,2.3,"-","-"
"Albion Park","R4","3 Huckleberry Hugo (3)","Place",1.55,1.95,1.9,1.85,1.7,1.7,1.65,1.95,1.9,1.95,1.9,"-","-"
"Albion Park","R4","4 Champagne Mia (4)","Place",3.6,2.5,3.4,3.2,3.45,3.4,2.9,3.2,3.2,3.2,3.3,"-","-"
"Albion Park","R4","5 Asawa Baby (5)","Place",4.5,3.3,4.25,4,4.45,4.5,3.75,4.4,3.9,4.4,4.2,"-","-"
"Albion Park","R4","6 Unit One (6)","Place",12,6,7,6,8.1,8,9,9.5,6,9.5,8.5,"-","-"
"Albion Park","R4","7 Final Shot (7)","Place",1.29,1.35,1.26,1.25,1.29,1.22,1.12,1.22,1.25,1.22,1.33,"-","-"
"Albion Park","R4","8 Idea's Man (8)","Place",1.45,1.55,1.36,1.32,1.31,1.33,1.32,1.45,1.3,1.45,1.6,"-","-"
"Albion Park","R5","1 Western Hawk (1)","Win",101,71,81,81,93,81,90,410,81,71,81,71,101
"Albion Park","R5","2 Blue Serenade (2)","Win",2.5,2.6,2.45,2.5,2.65,2.6,2.82,2.86,2.6,2.6,2.55,2.6,2.6
"Albion Park","R5","3 Pretty In Pink (3)","Win",5.5,4.8,5.5,5,5.2,5.5,6.4,7,5,5,5.5,5,5.25
"Albion Park","R5","4 Blackpool Kola (4)","Win",10,11,10,11,10,11,12.5,14.5,10,9.5,10,9.5,9.5
"Albion Park","R5","5 Jonty's Golden (5)","Win",6.5,5.5,6,6.5,5.8,7,8,8.6,6,6,6.5,6,6.5
"Albion Park","R5","6 Auburn Queen (6)","Win",4.2,4.8,4.4,4.6,4,4.8,5.3,5.6,4.4,4.5,4.6,4.5,4.6
"Albion Park","R5","7 Groovy Georgie (7)","Win",101,81,126,101,111,126,80,1000,101,126,101,126,126
"Albion Park","R5","8 Waikarie Katie (8)","Win",7.5,7.5,7,7.5,7.4,8,8.4,9.2,6.5,7,7.5,7,7
"Albion Park","R5","1 Western Hawk (1)","Place",13,9,6,6,7.8,7.5,8,8.5,6,8.5,7,"-","-"
"Albion Park","R5","2 Blue Serenade (2)","Place",1.25,1.3,1.26,1.25,1.27,1.22,1.12,1.24,1.25,1.24,1.3,"-","-"
"Albion Park","R5","3 Pretty In Pink (3)","Place",1.7,1.6,1.6,1.55,1.54,1.53,1.45,1.6,1.5,1.6,1.75,"-","-"
"Albion Park","R5","4 Blackpool Kola (4)","Place",2.45,2.5,2.3,2.3,2.3,2.3,2,2.3,2.2,2.3,2.3,"-","-"
"Albion Park","R5","5 Jonty's Golden (5)","Place",1.85,1.75,1.8,1.75,1.6,1.88,1.6,1.8,1.75,1.8,1.9,"-","-"
"Albion Park","R5","6 Auburn Queen (6)","Place",1.5,1.6,1.4,1.37,1.41,1.36,1.35,1.55,1.37,1.55,1.65,"-","-"
"Albion Park","R5","7 Groovy Georgie (7)","Place",13,10,9,7,8.6,7.5,10,12,6.5,12,8.5,"-","-"
"Albion Park","R5","8 Waikarie Katie (8)","Place",2,2,2,1.95,2.05,1.91,1.65,1.95,2,1.95,2.05,"-","-"
"Albion Park","R6","1 Pool Ricochet (1)","Win",7,6,7,7,7.6,8,9,9.4,6.5,7,7.5,7,7
"Albion Park","R6","2 Mark Jett Power (2)","Win",23,19,23,23,21,26,32,36,21,21,26,21,23
"Albion Park","R6","3 Royal Blood (3)","Win",21,19,19,20,23.5,23,29,32,19,19,21,19,19
"Albion Park","R6","4 Canya Outlaw (4)","Win",4.2,4.6,4,4.2,3.95,4.4,4.7,4.9,4.2,4.2,4.2,4.2,4.4
"Albion Park","R6","5 Destini Kadali (5)","Win",7.5,7,7,7.5,6.2,8,9.4,9.8,7,7.5,7.5,7.5,7.5
"Albion Park","R6","6 Another Idea (6)","Win",3,3.2,3,3.1,3.25,3.1,3.3,3.35,3.1,2.9,3,2.9,3
"Albion Park","R6","7 Get Maggie (7)","Win",13,12,12,14,11.4,14,17.5,19,13,13,13,13,13
"Albion Park","R6","8 She's Lady Like (8)","Win",4.8,4.6,4.8,4.8,5.1,4.8,5.8,6.2,4.8,4.8,4.8,4.8,5
"Albion Park","R6","1 Pool Ricochet (1)","Place",2.05,1.95,2.1,1.95,1.84,2.05,1.75,2.05,2,2.05,2,"-","-"
"Albion Park","R6","2 Mark Jett Power (2)","Place",3.9,3.8,4.25,3.8,3.65,4,3.6,4.2,3.9,4.2,4,"-","-"
"Albion Park","R6","3 Royal Blood (3)","Place",3.8,3.8,3.7,3.6,3.95,4,3.4,3.9,3.6,3.9,3.6,"-","-"
"Albion Park","R6","4 Canya Outlaw (4)","Place",1.6,1.7,1.4,1.4,1.45,1.44,1.4,1.55,1.37,1.55,1.7,"-","-"
"Albion Park","R6","5 Destini Kadali (5)","Place",2.1,2.1,2.1,2.05,2.1,1.75,1.85,2.15,2.05,2.15,2.2,"-","-"
"Albion Park","R6","6 Another Idea (6)","Place",1.4,1.45,1.3,1.3,1.35,1.3,1.25,1.3,1.25,1.3,1.45,"-","-"
"Albion Park","R6","7 Get Maggie (7)","Place",3,2.9,2.9,3,2.65,2.8,2.6,3,2.9,3,2.9,"-","-"
"Albion Park","R6","8 She's Lady Like (8)","Place",1.7,1.7,1.6,1.55,1.49,1.5,1.5,1.65,1.5,1.65,1.8,"-","-"
"Albion Park","R7","1 Black On Gold (1)","Win",11,11,11,11,10.6,12,14.5,16.5,11,10,11,10,11
"Albion Park","R7","2 Which Trap (2)","Win",4,4.4,4,4.2,4.05,4.2,4.9,5.2,4,3.9,4.2,3.9,4
"Albion Park","R7","3 Lightning Tully (3)","Win",34,26,31,26,43,34,40,46,26,26,29,26,31
"Albion Park","R7","4 Nacho Ninja (4)","Win",13,11,11,12,10.4,13,15.5,17.5,11,11,12,11,11
"Albion Park","R7","5 Majestic One (5)","Win",5.5,4.8,5,5,4.45,5.5,6.2,6.8,4.8,5,5.5,5,5.25
"Albion Park","R7","6 Brunswick Dream (6)","Win",1.8,1.9,1.85,1.9,1.92,1.95,2.08,2.12,1.9,1.9,1.9,1.9,1.9
"Albion Park","R7","7 Destini Gazelle (7)","Win",126,81,91,81,111,101,140,1000,91,101,91,101,101
"Albion Park","R7","8 Polish On (8)","Win",41,26,31,29,43,34,50,70,31,27,29,27,31
"Albion Park","R7","1 Black On Gold (1)","Place",2.25,2.3,2.25,2.15,1.94,2.15,1.95,2.15,2.1,2.15,2.3,"-","-"
"Albion Park","R7","2 Which Trap (2)","Place",1.36,1.5,1.3,1.3,1.35,1.3,1.25,1.35,1.25,1.35,1.5,"-","-"
"Albion Park","R7","3 Lightning Tully (3)","Place",3.75,3.9,4,3.9,4.55,4.5,3.6,3.9,3.7,3.9,4,"-","-"
"Albion Park","R7","4 Nacho Ninja (4)","Place",2.4,2.3,2.25,2.2,1.96,2.1,2,2.3,2.1,2.3,2.3,"-","-"
"Albion Park","R7","5 Majestic One (5)","Place",1.5,1.55,1.4,1.35,1.33,1.4,1.34,1.5,1.37,1.5,1.6,"-","-"
"Albion Park","R7","6 Brunswick Dream (6)","Place",1.1,1.16,1.12,1.12,1.09,1.1,1.01,1.1,1.12,1.1,1.15,"-","-"
"Albion Park","R7","7 Destini Gazelle (7)","Place",13,9,6.5,5.5,8.1,7.5,7.5,9.5,5.5,9.5,7,"-","-"
"Albion Park","R7","8 Polish On (8)","Place",4.4,3.9,4.25,3.9,4.45,4,3.75,4,3.9,4,4,"-","-"
"Albion Park","R8","1 Rousey Hayze (1)","Win",1.55,1.7,1.65,1.7,1.56,1.6,1.84,1.87,1.7,1.7,1.65,1.7,1.65
"Albion Park","R8","3 Lucifer's Gift (3)","Win",12,14,12,13,10.4,14,15.5,17.5,12,11,13,11,12
"Albion Park","R8","4 Indy Pace Car (4)","Win",19,14,18,17,19.2,21,30,38,15,18,19,18,18
"Albion Park","R8","5 Ellie's Lad (5)","Win",6.5,7.5,6.5,6.5,6.4,7.5,7.6,7.8,7,6,6.5,6,6.5
"Albion Park","R8","6 Destini Orietta (6)","Win",16,11,13,15,16.2,17,20,23,12,13,14,13,14
"Albion Park","R8","7 Collin's Girl (7)","Win",81,41,71,81,93,81,200,1000,61,81,91,81,101
"Albion Park","R8","8 Mystery Of Zac (8)","Win",5.5,4.8,4.6,4.6,5.9,5.5,5.5,5.8,4.6,4.4,4.8,4.4,5
"Albion Park","R8","9 Sweet Zandra (2)","Win",34,26,34,41,24.5,41,60,120,31,35,41,35,41
"Albion Park","R8","1 Rousey Hayze (1)","Place",1.08,1.14,1.1,1.09,1.09,1.06,1.01,1.07,1.08,1.07,1.1,"-","-"
"Albion Park","R8","3 Lucifer's Gift (3)","Place",2.3,2.7,2.25,2.3,1.98,2.05,2.2,2.25,2.2,2.25,2.4,"-","-"
"Albion Park","R8","4 Indy Pace Car (4)","Place",3.1,2.7,3,2.6,2.85,2.8,2.5,3.1,2.8,3.1,2.9,"-","-"
"Albion Park","R8","5 Ellie's Lad (5)","Place",1.6,1.75,1.6,1.6,1.66,1.67,1.5,1.6,1.4,1.6,1.8,"-","-"
"Albion Park","R8","6 Destini Orietta (6)","Place",2.95,2.3,2.4,2.35,2.55,2.2,2.1,2.5,2.35,2.5,2.5,"-","-"
"Albion Park","R8","7 Collin's Girl (7)","Place",8,5,5.5,5,5.6,7,5.5,8,5.5,8,7,"-","-"
"Albion Park","R8","8 Mystery Of Zac (8)","Place",1.45,1.55,1.32,1.32,1.52,1.4,1.31,1.4,1.3,1.4,1.65,"-","-"
"Albion Park","R8","9 Sweet Zandra (2)","Place",4.2,3.9,4.25,3.9,3.05,3.75,3.9,4.8,4.2,4.8,4,"-","-"
"Albion Park","R9","1 Loongana Lilly (1)","Win",1.55,1.4,1.55,1.6,1.54,1.55,1.75,1.77,1.45,1.55,1.55,1.55,1.6
"Albion Park","R9","2 Dark Photon (2)","Win",4,5,4.2,4.4,4.25,4.2,4.9,5,4.2,4,4,4,3.9
"Albion Park","R9","3 Waikarie Misty (3)","Win",9,11,9.5,10,10,9,11,12,10,8.5,9,8.5,9.5
"Albion Park","R9","4 Destini Ignazio (4)","Win",23,19,21,23,16,23,38,44,21,21,23,21,21
"Albion Park","R9","6 Shea Natural (6)","Win",51,41,41,51,53,46,110,200,41,51,51,51,51
"Albion Park","R9","7 Destini Krystal (7)","Win",16,14,15,16,15.8,15,22,26,15,14,15,14,15
"Albion Park","R9","8 Bella Bunyip (8)","Win",11,13,11,11,9.7,11,14.5,16,12,11,10,11,11
"Albion Park","R9","1 Loongana Lilly (1)","Place",1.22,1.16,1.18,1.14,1.19,1.14,1.01,1.14,1.17,1.14,1.2,"-","-"
"Albion Park","R9","2 Dark Photon (2)","Place",1.83,1.9,1.65,1.55,1.72,1.53,1.5,1.7,1.55,1.7,1.85,"-","-"
"Albion Park","R9","3 Waikarie Misty (3)","Place",3,3.4,3,2.8,3.15,2.63,2.75,2.9,2.8,2.9,3.4,"-","-"
"Albion Park","R9","4 Destini Ignazio (4)","Place",5.5,5,4.8,4.2,4.75,7,4.5,5.5,5,5.5,6,"-","-"
"Albion Park","R9","6 Shea Natural (6)","Place",9.5,11,6,5.5,9.1,12,8.5,11,7.5,11,11,"-","-"
"Albion Park","R9","7 Destini Krystal (7)","Place",4.5,4.2,4,3.7,4.55,3.75,3.6,4.2,3.9,4.2,4.6,"-","-"
"Albion Park","R9","8 Bella Bunyip (8)","Place",3.4,3.9,3.4,3.1,2.75,3.1,3.1,3.6,3.1,3.6,3.7,"-","-"
"Albion Park","R10","1 Frequency (1)","Win",10,9.5,10,10,9.2,11,11.5,24,9.5,9.5,11,9.5,10
"Albion Park","R10","2 Mrs. Eshay (2)","Win",5.5,5,5.5,5.5,5.2,6,6,6.4,5.25,5.5,5.5,5.5,5.5
"Albion Park","R10","3 Unintended (3)","Win",17,17,16,16,17.2,18,18,34,15,15,16,15,14
"Albion Park","R10","4 Brunswick Jet (4)","Win",4,4.2,3.8,4.2,3.95,4,4,5.1,3.9,3.8,3.8,3.8,4
