"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Richmond (NSW)","Race 7","1","","GYPSY PARADE (2)","Leonard Studders","30.09","0.00","4.33","1111","28.4kg","Hard Style Rico","Sketchy Fanta","$23.00"
"Richmond (NSW)","Race 7","2","","DOUBLE TWO (3)","Leonard Polidano","30.18","1.25","4.41","4422","26.0kg","Dyna Double One","Cosmic Luna","$5.50"
"Richmond (NSW)","Race 7","3","","ZIPPING SEVERUS (8)","Tess Simmons","30.21","1.75","4.55","6533","30.3kg","Keybow","Zipping Miranda","$8.50"
"Richmond (NSW)","Race 7","4","","MY ATHENA (7)","Mary Hughes","30.28","2.50","4.41","3354","26.9kg","Fernando Bale","Zipping Kelly","$3.20"
"Richmond (NSW)","Race 7","5","","BEATS PER MINUTE (4)","Kayla-jane Coleman","30.36","3.75","4.40","2245","27.8kg","Superior Panama","Cardiology","$4.20"
"Richmond (NSW)","Race 7","6","","BIG TOWN MOJO (6)","Trevor Robinson","30.57","6.75","4.73","5666","31.8kg","Tommy Shelby","Little Big Town","$3.30"
"Richmond (NSW)","Race 7","SCR","","RECLUSE","Anthony Dawson","","","","","","Fernando Bale","Kylie Keeping",""
"Richmond (NSW)","Race 8","1","","SOUTH STAND ENVY (2)","Trevor Robinson","30.08","0.00","4.43","2233","28.4kg","Tommy Shelby","Little Big Town","$18.00"
"Richmond (NSW)","Race 8","2","","RUBY BLINDER (7)","Shaun Flaherty","30.11","0.50","4.26","1111","28.6kg","Tommy Shelby","Side Step Evie","$11.00"
"Richmond (NSW)","Race 8","3","","FREE MOE DIVA (5)","Adam Campton","30.24","2.25","4.51","4644","25.1kg","Feral Franky","Esther's Diva","$21.00"
"Richmond (NSW)","Race 8","4","","RIGHT SAID ED (1)","Anthony Dawson","30.26","2.50","4.44","3322","32.6kg","Fernando Bale","Kylie Keeping","$1.85"
"Richmond (NSW)","Race 8","5","","DIZZY AUSSIE (8)","Eric Micallef","30.30","3.00","4.50","6566","28.3kg","Aussie Infrared","Sandave Rebel","$21.00"
"Richmond (NSW)","Race 8","6","","ZIPPING MORTIMER (4)","Jason Magri","30.50","6.00","4.48","5455","30.1kg","Feral Franky","Zipping Niseko","$2.50"
"Richmond (NSW)","Race 9","1","","BIGBAD FRANKY (2)","Joanne Brown","23.12","0.00","6.87","223","32.9kg","Feral Franky","Chasing The Cash","$4.60"
"Richmond (NSW)","Race 9","2","","MIDNIGHT STAR (3)","Raymond Thomas","23.22","1.50","6.89","332","29.0kg","Superior Panama","Glen Star","$2.80"
"Richmond (NSW)","Race 9","3","","MAJOR SOKO (5)","Michael Johnson","23.32","2.75","6.69","111","29.1kg","Tommy Shelby","My Lucky Mia","$7.00"
"Richmond (NSW)","Race 9","4","","VONNIE LEE (7)","Graham Roylett","23.53","5.75","6.92","444","27.6kg","Aston Dee Bee","Cosmic Katie","$8.50"
"Richmond (NSW)","Race 9","5","","GREAT NORTH (8)","Brett Gilbert","23.59","6.50","7.07","865","32.7kg","Ando's Mac","Premier Return","$26.00"
"Richmond (NSW)","Race 9","6","","FLYING CONZARA (1)","Peter Barnes","23.64","7.50","7.02","556","29.5kg","Flying Ricciardo","Conzara Blue","$3.20"
"Richmond (NSW)","Race 9","7","","MISS VOLTAGE (4)","Andrew Drapiewski","23.86","10.50","7.23","687","25.2kg","Zipping Garth","Miss Brooklyn","$41.00"
"Richmond (NSW)","Race 9","8","","KENSA LASS (6)","Benjamin Mccauley","24.08","13.75","7.18","778","30.8kg","Zulu Zeus","Kensa","$61.00"
"Richmond (NSW)","Race 9","SCR","","ROCKSTAR GHAN","Shaun Evans","","","","","","Pindari Express","Rockstar Kerr",""
"Richmond (NSW)","Race 10","1","","CAIT ROD'S PEARL (1)","Darren Northey","23.14","0.00","6.81","221","30.0kg","Feral Franky","Pearl's Legacy","$3.60"
"Richmond (NSW)","Race 10","2","","BIG TOWN TILLY (5)","Trevor Robinson","23.16","0.25","6.75","112","25.1kg","Tommy Shelby","Little Big Town","$2.80"
"Richmond (NSW)","Race 10","3","","DANNY WHIZZ BANG (2)","Trent Anderson","23.25","1.50","6.94","443","32.6kg","Superior Panama","No Diggity","$3.30"
"Richmond (NSW)","Race 10","4","","PROLIFIC (7)","Ronald Hoogenboom","23.37","3.25","6.94","534","32.7kg","Feral Franky","Yuko Kate","$14.00"
"Richmond (NSW)","Race 10","5","","GUNDANGARA BOY (8)","Darren Northey","23.39","3.50","7.00","655","34.4kg","Feral Franky","Pearl's Legacy","$15.00"
"Richmond (NSW)","Race 10","6","","BLACK HUG (3)","Joanne Brown","23.53","5.50","7.18","876","25.2kg","Fernando Bale","Ivy Conniving","$10.00"
"Richmond (NSW)","Race 10","7","","KNIGHTED BUZZ (4)","William Knibbs","23.84","10.00","7.15","367","30.3kg","Aston Rupee","Aston Coup","$61.00"
"Richmond (NSW)","Race 10","8","","CALLA RUSTY (6)","Sam Simonetta","24.03","12.75","7.21","788","32.8kg","Flying Ricciardo","Memories One","$26.00"
"Richmond (NSW)","Race 10","SCR","","ROCKSTAR GHAN","Shaun Evans","","","","","","Pindari Express","Rockstar Kerr",""
"Richmond (NSW)","Race 11","1","","WHO KNOWS GUS (1)","Rob Tyler","23.11","0.00","6.96","422","31.7kg","Rippin' Sam","Black Treasure","$2.60"
"Richmond (NSW)","Race 11","2","","DESPICABLE WILMA (4)","Sarah Easey","23.14","0.50","6.67","111","26.2kg","Fernando Bale","Fabulous Penny","$11.00"
"Richmond (NSW)","Race 11","3","","BRIDGE WEDNESDAY (5)","Richard Board","23.42","4.25","7.15","866","24.9kg","Spring Bridge","Bonnie O'reilly","$11.00"
"Richmond (NSW)","Race 11","4","","EXTREMELY POTENT (2)","Rob Tyler","23.47","5.25","6.96","344","35.6kg","Aussie Infrared","Potent","$3.30"
"Richmond (NSW)","Race 11","5","","BY THE BOOK (7)","Tess Simmons","23.68","8.25","7.03","233","25.9kg","Incapacitated","Blitzing Lass","$4.00"
"Richmond (NSW)","Race 11","6","","ROCKSTAR GHAN (6)","Shaun Evans","23.73","8.75","7.28","788","33.3kg","Pindari Express","Rockstar Kerr","$51.00"
"Richmond (NSW)","Race 11","7","","BRIDGE BUILDER (8)","Richard Board","23.89","11.00","6.98","555","28.5kg","Spring Bridge","O'lonnie","$13.00"
"Richmond (NSW)","Race 11","8","","IT'S FATE (3)","Ronald Hoogenboom","23.98","12.25","7.19","677","27.5kg","Whiskey Riot","Cosmic Blend","$41.00"
"Richmond (NSW)","Race 11","SCR","","MICKY LEAP","Paul Roach","","","","","","Cosmic Rumble","Swift Ella",""
"Richmond (NSW)","Race 12","1","","EMGRAND DRIVE (2)","Luke Azzopardi","23.57","0.00","6.94","622","32.0kg","Aussie Infrared","Mrs. Emgrand","$1.85"
"Richmond (NSW)","Race 12","2","","SHADY COYOTE (8)","Sam Simonetta","23.59","0.13","7.11","754","30.2kg","Fernando Bale","Oil And Water","$4.00"
"Richmond (NSW)","Race 12","3","","STUMPY JONES (6)","Caine Jones","23.61","0.38","6.89","211","29.6kg","Zipping Garth","Rainbow Wish","$34.00"
"Richmond (NSW)","Race 12","4","","ROCKSTAR VELARO (4)","Shaun Evans","23.70","1.63","7.21","376","26.7kg","Pindari Express","Rockstar Kerr","$6.00"
"Richmond (NSW)","Race 12","5","","DESPICABLE TOOTS (5)","Sarah Easey","23.73","1.88","6.97","433","32.1kg","Fernando Bale","Fabulous Penny","$8.50"
"Richmond (NSW)","Race 12","6","","KNIGHTED MARSHAL (1)","William Knibbs","24.19","8.38","7.04","545","30.3kg","Aston Rupee","Aston Coup","$16.00"
"Richmond (NSW)","Race 12","7","","MALOO (7)","Christopher Brennen","24.21","8.63","7.22","887","33.4kg","La Grand Quality","Lady Bee","$21.00"
"Richmond (NSW)","Race 12","8","","LITTLE CHARLM (3)","Andrew Drapiewski","24.24","9.13","7.12","168","27.8kg","Fernando Bale","Really Unreal","$61.00"
"Richmond (NSW)","Race 12","SCR","","ROCKSTAR GHAN","Shaun Evans","","","","","","Pindari Express","Rockstar Kerr",""
"Rockhampton (QLD)","Race 1","1","","CHALKY'S CHOICE (2)","John White","24.10","0.00","9.18","1","25.5kg","Wow","Instafamous","$2.80"
"Rockhampton (QLD)","Race 1","2","","STRAWBERRY CRUSH (8)","Dallas Beckett","24.15","0.50","9.22","2","23.2kg","Equalizer","White Cynder","$5.00"
"Rockhampton (QLD)","Race 1","3","","TIP ALORE HONEY (4)","Amber Boody","24.17","0.75","9.36","3","24.6kg","Flying Ricciardo","Butterfly Is She","$3.10"
"Rockhampton (QLD)","Race 1","4","","BOULDER BEACH (1)","Kelly Suli","25.18","15.25","10.08","5","32.8kg","Mepunga Blazer","Tahiti Beach","$5.50"
"Rockhampton (QLD)","Race 1","5","","TAREE FERRARI (7)","Leslie Wisener","25.29","16.75","9.77","4","32.7kg","Sennachie","Miss Williams","$18.00"
"Rockhampton (QLD)","Race 1","6","","FRANKY PICASSO (3)","Neville Jackson","26.54","34.75","10.46","6","33.0kg","Feral Franky","Art Noveau","$9.50"
"Rockhampton (QLD)","Race 1","SCR","","UNTAMED BANTER","Steven Scott","","","","","","Hooked On Scotch","Dyna Bella",""
"Rockhampton (QLD)","Race 2","1","","HOW'S WARREN (1)","Leslie Wisener","24.20","0.00","9.23","1","33.2kg","Sennachie","Miss Williams","$3.60"
"Rockhampton (QLD)","Race 2","2","","FIELDER (4)","Amber Boody","24.32","1.75","9.37","2","30.1kg","Flying Ricciardo","Butterfly Is She","$3.40"
"Rockhampton (QLD)","Race 2","3","","URGENT MESSAGE (3)","Juanita Thompson","24.51","4.50","9.46","4","28.7kg","Aston Rupee","How Not Too","$9.50"
"Rockhampton (QLD)","Race 2","4","","SUGAR BABY (6)","Dallas Beckett","24.72","7.50","9.52","5","22.9kg","Speed Star","Unique Speed","$2.50"
"Rockhampton (QLD)","Race 2","5","","MR. WILLIAMS (5)","Leslie Wisener","24.74","7.75","9.62","6","32.0kg","Sennachie","Miss Williams","$10.00"
"Rockhampton (QLD)","Race 2","6","","WOW'S GIRL (2)","John White","24.81","8.75","9.44","3","24.0kg","Wow","Instafamous","$51.00"
"Rockhampton (QLD)","Race 2","SCR","","VELOCITY SMOLDER","Steven Scott","","","","","","Sentenced","Velocity Glow",""
"Rockhampton (QLD)","Race 2","SCR","","BRANIGAN","Craig Emery","","","","","","Feral Franky","Gloria Bale",""
"Rockhampton (QLD)","Race 3","1","","EXPLOITATION (3)","Juanita Thompson","23.81","0.00","9.08","1","26.0kg","Aston Rupee","How Not Too","$7.00"
"Rockhampton (QLD)","Race 3","2","","ROSA'S ROBBIE (1)","Juanita Thompson","24.27","6.75","9.35","2","30.2kg","Orson Allen","Rosa's Wheels","$5.50"
"Rockhampton (QLD)","Race 3","3","","UNSTABLE MABLE (5)","Dallas Beckett","24.37","8.00","9.36","3","25.9kg","Speed Star","Unique Speed","$34.00"
"Rockhampton (QLD)","Race 3","4","","BEV BEACH (6)","Kelly Suli","24.52","10.25","9.46","5","29.1kg","Hooked On Scotch","Tahiti Beach","$101.00"
"Rockhampton (QLD)","Race 3","5","","HACIENDA DREAM (2)","Christine Pollard","24.57","11.00","9.44","4","29.8kg","Aston Rupee","Hacienda","$2.70"
"Rockhampton (QLD)","Race 3","6","","RUPEE RANGER (4)","Christine Pollard","24.79","14.25","9.59","6","31.7kg","Aston Rupee","Hacienda","$13.00"
"Rockhampton (QLD)","Race 3","7","","UNIQUE ABILITY (8)","Dallas Beckett","24.84","14.75","9.99","8","26.7kg","Speed Star","Unique Speed","$2.30"
"Rockhampton (QLD)","Race 3","8","","DISCIPLINARIAN (7)","Kelly Suli","25.26","20.75","9.61","7","24.3kg","Zambora Brockie","Mrs. Sing","$101.00"
"Rockhampton (QLD)","Race 3","SCR","","BRICK","Craig Emery","","","","","","Beast Unleashed","Mount Royal",""
"Rockhampton (QLD)","Race 3","SCR","","AVEYRON","Craig Emery","","","","","","Feral Franky","Gloria Bale",""
"Rockhampton (QLD)","Race 4","1","","EDGEWOOD (8)","Christine Pollard","23.54","0.00","8.86","1","32.2kg","Fernando Bale","Bossy Miss Bella","$3.70"
"Rockhampton (QLD)","Race 4","2","","PLAY DIRTY (4)","Dallas Beckett","23.58","0.50","9.11","2","31.4kg","Speed Star","Sapphire Ruby","$1.40"
"Rockhampton (QLD)","Race 4","3","","RANGER BEACH (6)","Kelly Suli","23.73","2.75","9.14","3","32.1kg","My Redeemer","Kinloch Beach","$19.00"
"Rockhampton (QLD)","Race 4","4","","MISS ETIQUETTE (2)","Neville Jackson","23.97","6.00","9.26","5","27.4kg","Tommy Shelby","Art Noveau","$34.00"
"Rockhampton (QLD)","Race 4","5","","HEFFERNAN BALE (1)","Juanita Thompson","24.00","6.50","9.26","4","35.0kg","Orson Allen","Alera Bale","$9.50"
"Rockhampton (QLD)","Race 5","1","","SOBER MEREDITH (3)","Robert Weeding","23.54","0.00","8.96","1","28.2kg","Orson Allen","Kisses For Cloda","$3.60"
"Rockhampton (QLD)","Race 5","2","","EARLY SUPPER (4)","Jeff Kuhl","24.02","6.75","9.31","2","28.3kg","Whiskey Riot","Butterfly Is She","$17.00"
"Rockhampton (QLD)","Race 5","3","","SUCH A LIFE (5)","Juanita Thompson","24.11","8.00","9.45","4","34.4kg","Dyna Double One","Riverboat Queen","$23.00"
"Rockhampton (QLD)","Race 5","4","","SERGEANT GREEN (1)","Michael Boody","24.22","9.50","9.51","5","31.6kg","Whiskey Riot","Butterfly Is She","$3.20"
"Rockhampton (QLD)","Race 5","5","","OUT THE BOTTLE (6)","Darren Taylor","24.35","11.50","9.70","6","30.5kg","Whiskey Riot","Night Time Lover","$2.10"
"Rockhampton (QLD)","Race 5","6","","GARNACHO (2)","Kelly Suli","24.68","16.25","9.35","3","29.5kg","Cosmic Rumble","Ripple Rumble","$101.00"
"Rockhampton (QLD)","Race 5","7","","OUTLAW RIPPLE (7)","Kelly Suli","25.98","34.75","9.83","7","33.7kg","Jungle Deuce","Ripple Rumble","$19.00"
"Rockhampton (QLD)","Race 5","SCR","","PAW ALLEY","Steven Scott","","","","","","Fernando Bale","Zelzer Allen",""
"Rockhampton (QLD)","Race 5","SCR","","HOTSHOT BEAR","John White","","","","","","Black Bear Lee","Hotshot Apache",""
"Rockhampton (QLD)","Race 6","1","","LISSY'S GEM (4)","Michael Boody","23.90","0.00","9.11","2","25.8kg","Pindari Express","New Abode","$3.40"
"Rockhampton (QLD)","Race 6","2","","VANILLA SLICE (5)","Michael Boody","23.96","0.75","9.28","4","26.7kg","Whiskey Riot","Butterfly Is She","$10.00"
"Rockhampton (QLD)","Race 6","3","","VENETIAN BLUE (8)","Neville Jackson","24.05","2.00","9.21","3","29.0kg","Fernando Bale","Circle Of Dreams","$19.00"
"Rockhampton (QLD)","Race 6","4","","SWERVE (2)","Mark Bube","24.28","5.50","9.46","6","27.6kg","Superior Panama","Sashay","$2.30"
"Rockhampton (QLD)","Race 6","5","","BAREFOOT ROGUE (7)","Christine Pollard","24.36","6.50","9.09","1","25.5kg","Mepunga Blazer","Cleo's Compass","$7.50"
"Rockhampton (QLD)","Race 6","6","","ZIPPING OLSEN (3)","Robert Weeding","24.42","7.25","9.51","7","26.7kg","My Redeemer","Zipping Ivy","$26.00"
"Rockhampton (QLD)","Race 6","7","","KINGSBRAE SMOKEY (1)","Kelly Suli","24.51","8.50","9.41","5","33.5kg","Sennachie","Kingsbrae Martha","$5.50"
"Rockhampton (QLD)","Race 6","SCR","","BOSSY MISS BLISS","Christine Pollard","","","","","","Fernando Bale","Bossy Miss Bella",""
"Rockhampton (QLD)","Race 6","SCR","","HOTSHOT BEAR","John White","","","","","","Black Bear Lee","Hotshot Apache",""
"Rockhampton (QLD)","Race 7","1","","DANCE THAT TIDE (1)","Juanita Thompson","23.86","0.00","9.16","1","24.4kg","Aston Rupee","How Not Too","$2.10"
"Rockhampton (QLD)","Race 7","2","","WEBLEC WHISPER (8)","Neville Jackson","23.91","0.75","9.35","3","28.2kg","Kinloch Brae","Weblec Belle","$7.00"
"Rockhampton (QLD)","Race 7","3","","LADY LESLIE (3)","Gary Weeding","24.28","6.00","9.24","2","24.9kg","Magic Sprite","Rapid State","$41.00"
"Rockhampton (QLD)","Race 7","4","","ABODE'S TRILOGY (2)","Michael Boody","25.01","16.50","9.65","6","26.1kg","Pindari Express","New Abode","$2.50"
"Rockhampton (QLD)","Race 7","5","","CHAPMAN BEACH (6)","Kelly Suli","25.05","17.00","9.66","7","31.3kg","Paradise Madison","Braemar Beach","$21.00"
"Rockhampton (QLD)","Race 7","6","","COSMIC BEACH (5)","Kelly Suli","25.35","21.25","9.48","5","30.4kg","Orson Allen","Lottie's Beach","$41.00"
"Rockhampton (QLD)","Race 7","7","","BAHAMA BLUE (4)","Christine Pollard","25.57","24.25","9.45","4","31.3kg","Fernando Bale","Bossy Miss Bella","$8.00"
"Rockhampton (QLD)","Race 7","SCR","","MO'AT","Steven Scott","","","","","","Sh Avatar","She's Some Gal",""
"Rockhampton (QLD)","Race 8","1","","BERYL'S PRIDE (7)","Darren Taylor","23.33","0.00","8.98","1","33.0kg","Zambora Brockie","Kraken Katie","$6.00"
"Rockhampton (QLD)","Race 8","2","","DREAM DESIGN (6)","Christine Pollard","24.17","12.00","9.15","2","28.6kg","Aston Rupee","Hacienda","$2.20"
"Rockhampton (QLD)","Race 8","3","","PATRIOT COUGAR (3)","Juanita Thompson","24.40","15.25","9.31","4","26.3kg","Fernando Bale","Patriot Earhart","$4.00"
"Rockhampton (QLD)","Race 8","4","","SUNTORY POPPY (8)","Neville Jackson","24.42","15.50","9.22","3","27.5kg","Tommy Shelby","Kumbia Lass","$5.00"
"Rockhampton (QLD)","Race 8","5","","WHERE'S MY BEER (1)","Jeff Kuhl","24.43","15.56","9.50","5","30.4kg","Pindari Express","Where's The Lady","$7.00"
"Rockhampton (QLD)","Race 8","6","","KERRI BEACH (5)","Kelly Suli","24.65","18.56","9.65","6","27.7kg","Orson Allen","Barbie's Beach","$61.00"
"Rockhampton (QLD)","Race 8","7","","HOTSHOT BEAR (4)","John White","25.09","24.81","9.72","7","29.2kg","Black Bear Lee","Hotshot Apache","$71.00"
"Rockhampton (QLD)","Race 8","SCR","","FLICKIN' FIFTIES","Steven Scott","","","","","","Bernardo","Gunnell",""
"Rockhampton (QLD)","Race 8","SCR","","SHAMROCK LADY","Kelly Suli","","","","","","Pestana","Joyce Rumble",""
"Rockhampton (QLD)","Race 9","1","","BLACKJACK BOB (8)","Juanita Thompson","23.87","0.00","9.05","1","30.4kg","Aston Rupee","How Not Too","$1.80"
"Rockhampton (QLD)","Race 9","2","","JAGGERY (7)","Amber Boody","24.04","2.50","9.35","4","30.8kg","Whiskey Riot","Butterfly Is She","$3.10"
"Rockhampton (QLD)","Race 9","3","","AVIATOR (6)","Darren Taylor","24.19","4.50","9.21","2","32.0kg","Jungle Deuce","Velocity Chance","$23.00"
"Rockhampton (QLD)","Race 9","4","","GEIGER (1)","John White","24.42","8.00","9.45","5","28.1kg","Sh Avatar","She's Some Gal","$4.80"
"Rockhampton (QLD)","Race 9","5","","INTO THE UNKNOWN (2)","Juanita Thompson","24.61","10.75","9.35","3","29.1kg","Zinzan Brooke","Pebbles Cian","$26.00"
"Rockhampton (QLD)","Race 9","6","","RADAR RIPPLE (3)","Kelly Suli","24.76","12.75","9.56","6","32.6kg","Jungle Deuce","Ripple Rumble","$34.00"
"Rockhampton (QLD)","Race 9","SCR","","JESTER BEACH","Kelly Suli","","","","","","Hooked On Scotch","Tahiti Beach",""
"Rockhampton (QLD)","Race 9","SCR","","WAIKARIE VENOM","Steven Scott","","","","","","Orson Allen","One Mumma",""
"Rockhampton (QLD)","Race 9","SCR","","HOTSHOT BEAR","John White","","","","","","Black Bear Lee","Hotshot Apache",""
"Sale (VIC)","Race 1","1","","DR. REIGNITE (6)","Judith McMahon","25.00","0.00","5.26","M111","23.3kg","Feral Franky","Paisley","$5.60"
"Sale (VIC)","Race 1","2","","DELUSIONAL (1)","Adrian Nuttall","25.12","1.77","5.33","M223","31.0kg","Aussie Infrared","Easy Choice","$1.50"
"Sale (VIC)","Race 1","3","","BRINDLE MOTION (5)","Kathleen Fogarty","25.14","2.04","5.42","S432","26.2kg","Hard Style Rico","Sweet Emotion","$7.10"
"Sale (VIC)","Race 1","4","","STALKING DOUGLAS (7)","Corey Fulford","25.40","5.73","5.48","M764","26.4kg","Zack Monelli","Josie's Entity","$16.00"
"Sale (VIC)","Race 1","5","","GOT MY MOJO (4)","Ian Blencowe","25.52","7.40","5.48","M655","27.5kg","Feral Franky","So Much Mojo","$98.20"
"Sale (VIC)","Race 1","6","","BELLA RITA (2)","Gary Joske","25.74","10.57","5.43","M546","27.1kg","Aston Rupee","Punk Lass Rocks","$32.00"
"Sale (VIC)","Race 1","7","","LINDENOW JIMMY (3)","Maria Musselwhite","25.88","12.53","5.55","S877","34.1kg","Beast Unleashed","Aston Cinnamon","$36.40"
"Sale (VIC)","Race 1","DNF","","BIG BRUCE (8)","Constance Mcmillan","","","5.42","S3","34.0kg","Shima Shine","Midnight Carmen",""
"Sale (VIC)","Race 1","SCR","","HURRICANE MISCHA","Victoria Sultana","","","","","","Smoke Home","Fallen Star",""
"Sale (VIC)","Race 1","SCR","","EYEWITNESS","Louie Cardillo","","","","","","Playlist","Amber Beauty",""
"Sale (VIC)","Race 2","1","","GAME OF PHONES (5)","Gary Joske","24.95","0.00","5.29","Q111","26.9kg","Aston Rupee","Two Phones","$3.10"
"Sale (VIC)","Race 2","2","","BOMBERS LUCKNOW (8)","Geoffrey Green","24.97","0.21","5.31","M222","29.6kg","Barcia Blue Boy","Bomber's Wonder","$19.90"
"Sale (VIC)","Race 2","3","","DR. MANIAC (6)","Marcus McMahon","25.24","4.14","5.44","S633","32.3kg","Feral Franky","Dr. Mumma","$15.10"
"Sale (VIC)","Race 2","4","","DAINTREE BULLET (3)","Ben Joske","25.33","5.34","5.35","M564","32.9kg","Feral Franky","Whistling Bullet","$4.20"
"Sale (VIC)","Race 2","5","","LUCKY HARPER (1)","Kathleen Fogarty","25.53","8.26","5.33","Q456","30.7kg","My Redeemer","Harper's Girl","$6.00"
"Sale (VIC)","Race 2","6","","BOOF'S JAKIT (2)","Andrew Wood","25.54","8.39","5.33","M345","29.2kg","Barcia Bale","Sunrise Dancer","$17.30"
"Sale (VIC)","Race 2","7","","BLACK HOODOO (7)","Suzanne Reaper","25.61","9.43","5.63","M887","27.7kg","Houdini Boy","Back To Boss","$3.80"
"Sale (VIC)","Race 2","8","","ACRES BLUE BOY (4)","Yvonne Andrews","25.77","11.71","5.45","M778","30.9kg","Walk Hard","Tink","$71.10"
"Sale (VIC)","Race 2","SCR","","HURRICANE MISCHA","Victoria Sultana","","","","","","Smoke Home","Fallen Star",""
"Sale (VIC)","Race 2","SCR","","EYEWITNESS","Louie Cardillo","","","","","","Playlist","Amber Beauty",""
"Sale (VIC)","Race 3","1","","SMOOTH TIGER (4)","Malcolm Carr","24.81","0.00","5.23","M111","27.5kg","Koblenz","Cloncurry Girl","$15.80"
"Sale (VIC)","Race 3","2","","COVER DRIVE (3)","Debra Cumes","25.11","4.33","5.27","M322","32.7kg","Walk Hard","Honey Bourbon","$8.40"
"Sale (VIC)","Race 3","3","","SOMERTON WILLOW (6)","Michael Delaney","25.14","4.75","5.28","M433","26.3kg","Fernando Bale","Miss Somerton","$4.30"
"Sale (VIC)","Race 3","4","","SKYWALKER ROSE (7)","Sharon-lee Chignell","25.15","4.91","5.40","S855","31.7kg","Whiskey Riot","Suzie Rose","$12.80"
"Sale (VIC)","Race 3","5","","KOKODA TRAIL (1)","Gayle Elston","25.16","5.00","5.27","Q244","28.4kg","Catch The Thief","Supreme Outlaw","$12.60"
"Sale (VIC)","Race 3","6","","NELLIE RUNNING (2)","Eddie Lieshout","25.38","8.20","5.36","M766","24.2kg","Tommy Shelby","Prim And Proper","$3.00"
"Sale (VIC)","Race 3","7","","DAINTREE PEARL (5)","Ben Joske","25.39","8.21","5.31","M577","29.3kg","Feral Franky","Whistling Bullet","$4.10"
"Sale (VIC)","Race 3","8","","REEL SWEET (8)","Kaylah Thorburn","25.43","8.80","5.31","M688","26.7kg","Superior Panama","Sweet Waterloo","$28.20"
"Sale (VIC)","Race 4","1","","DARNUM RAIN (3)","Peter Handley","25.12","0.00","5.30","M322","32.5kg","Fernando Bale","Darnum Dasher","$14.40"
"Sale (VIC)","Race 4","2","","ARE YOU OKAY (1)","Peter Elston","25.15","0.34","5.44","M611","32.5kg","Aston Rupee","Okawa Eye Candy","$17.70"
"Sale (VIC)","Race 4","3","","SOMERTON JANE (4)","Michael Delaney","25.73","8.59","5.24","M243","25.5kg","Fernando Bale","Miss Somerton","$16.00"
"Sale (VIC)","Race 4","4","","PARUMBA CHA CHA (2)","Eddie Lieshout","25.87","10.67","5.24","M155","28.0kg","Aston Rupee","Dancing Cassie","$5.60"
"Sale (VIC)","Race 4","5","","CHAMPIONS (7)","Pasquale Derubeis","25.92","11.37","5.33","M534","27.6kg","Aston Rupee","Lady Capulet","$35.20"
"Sale (VIC)","Race 4","6","","IGNATIUS ROSE (6)","Sharon-lee Chignell","26.08","13.63","5.44","M776","35.9kg","Whiskey Riot","Suzie Rose","$7.20"
"Sale (VIC)","Race 4","7","","MONEY MACHINE (8)","Steve Kaltsis","26.36","17.66","5.30","M467","31.0kg","Need My Moneynow","Usain Spolly","$1.50"
"Sale (VIC)","Race 5","1","","BRAEMAR MOLLY (2)","Yvonne Cassidy","24.99","0.00","5.25","M111","29.7kg","Aussie Infrared","Braemar Keelie","$3.60"
"Sale (VIC)","Race 5","2","","SPIRIT OF DUKE (8)","Peter Barry","25.02","0.50","5.41","M433","29.0kg","Aston Duke","Tinker Spirit","$4.00"
"Sale (VIC)","Race 5","3","","BEFORE NOON (3)","Dean Williamson","25.11","1.76","5.34","M222","26.5kg","Beast Unleashed","Irisize","$21.40"
"Sale (VIC)","Race 5","4","","GEOFF'S BOMBER (7)","Geoffrey Green","25.37","5.53","5.49","M744","31.2kg","Aston Duke","Rozehill Beth","$42.00"
"Sale (VIC)","Race 5","5","","BANDARI (1)","Peter Fiske","25.43","6.33","5.43","M566","30.1kg","Fernando Bale","Mombasa","$6.40"
"Sale (VIC)","Race 5","6","","SKY HIGH DREAMS (6)","Joseph Sultana","25.44","6.54","5.52","M877","30.7kg","My Redeemer","Ava's Dream","$6.80"
"Sale (VIC)","Race 5","7","","LET'S GO GEORGI (4)","Trevor Whitford","25.51","7.43","5.41","M355","27.9kg","Fernando Bale","Swift Dancer","$6.50"
"Sale (VIC)","Race 5","8","","DAINTREE GRANITE (5)","Corey Fulford","25.66","9.64","5.44","M688","29.0kg","Fernando Bale","Persian Goddess","$8.20"
"Sale (VIC)","Race 6","1","","NOSEY BLUEY (8)","Justin Bowman","24.93","0.00","5.25","M111","33.3kg","Bernardo","Double Supreme","$2.20"
"Sale (VIC)","Race 6","2","","JETSON EXPRESS (3)","Olivia Cartechini","24.95","0.34","5.26","Q222","27.5kg","Barcia Bale","Jetson Princess","$21.20"
"Sale (VIC)","Race 6","3","","VALDIVIAN (7)","Trevor Whitford","25.10","2.51","5.26","M333","30.1kg","Raw Ability","Mayfair Miss","$9.60"
"Sale (VIC)","Race 6","4","","LOCKED AND READY (6)","John Carr","25.39","6.57","5.40","M444","30.9kg","Fully Loaded","Princess Gemini","$8.30"
"Sale (VIC)","Race 6","5","","SKY BLAZER (5)","Carl Haas","25.46","7.60","5.53","S766","27.7kg","Mepunga Blazer","Heaven Rocks","$18.50"
"Sale (VIC)","Race 6","6","","NO MANNERS (4)","Ronald Wood","25.50","8.20","5.47","M555","29.2kg","Feral Franky","Manners Matter","$23.90"
