"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Richmond (NSW)","Race 2","6","","JUST LIKE MIA (7)","James Mcguiness","19.32","7.50","2.20","113","28.8kg","Houdini Boy","Wynburn Mia","$4.00"
"Richmond (NSW)","Race 2","7","","HOW GOOD'S GOLF (1)","James Whiticker","19.38","8.25","2.20","222","25.2kg","Aussie Infrared","Kikem Kreation","$10.00"
"Richmond (NSW)","Race 2","8","","PEABODY ROAD (4)","James Mcguiness","19.77","13.75","2.34","888","24.4kg","Magic Sprite","Addison Road","$101.00"
"Richmond (NSW)","Race 2","SCR","","SUNSET TANTRUM","Ross Davidson","","","","","","Feral Franky","Sunset Bourbski",""
"Richmond (NSW)","Race 3","1","","SHE BRUTAL (5)","Leonardus Vanderburg","18.56","0.00","2.09","111","27.4kg","Barcia Bale","Lee Ali","$5.00"
"Richmond (NSW)","Race 3","2","","GLOBAL TRACKER (1)","Tayt Corless","18.77","3.00","2.19","553","31.1kg","Beast Unleashed","Bags On Shazza","$6.00"
"Richmond (NSW)","Race 3","3","","TATIANA (2)","Terrence Northey","18.79","3.25","2.13","225","29.7kg","Good Odds Harada","Shakira Shacoby","$3.70"
"Richmond (NSW)","Race 3","4","","SHACOBY STORM (3)","Terrence Northey","18.98","6.00","2.22","664","30.1kg","Good Odds Harada","Shakira Shacoby","$8.00"
"Richmond (NSW)","Race 3","5","","RUN CLIFF RUN (8)","Jonathan Gatt","19.12","8.00","2.28","777","36.7kg","Aussie Infrared","It's A Frenzy","$4.00"
"Richmond (NSW)","Race 3","6","","WHERE'S SHADOW (7)","Andrew Hunter","19.19","9.00","2.28","888","27.1kg","Bernardo","Fernando's Glory","$6.50"
"Richmond (NSW)","Race 3","7","","STUMPY JONES (4)","Caine Jones","19.31","10.50","2.15","336","29.8kg","Zipping Garth","Rainbow Wish","$26.00"
"Richmond (NSW)","Race 3","8","","LUNA DOUBLE (6)","Leonard Polidano","19.39","11.75","2.27","442","30.3kg","Dyna Double One","Cosmic Luna","$23.00"
"Richmond (NSW)","Race 4","1","","BEVAN BALE (3)","Jason Keller","18.63","0.00","2.24","553","27.9kg","Allen Deed","Sammy Allen","$61.00"
"Richmond (NSW)","Race 4","2","","CALLA OREO (2)","Sam Simonetta","18.68","0.75","2.24","665","31.8kg","Flying Ricciardo","Memories One","$3.00"
"Richmond (NSW)","Race 4","3","","FLYING RICK (1)","Jason Keller","18.72","1.25","2.20","441","29.6kg","Ritza Lenny","Lucky Lily","$14.00"
"Richmond (NSW)","Race 4","4","","SHACOBY LAD (5)","Terrence Northey","18.92","4.25","2.27","886","34.7kg","Good Odds Harada","Shakira Shacoby","$5.50"
"Richmond (NSW)","Race 4","5","","CALLA TILLY (7)","Sam Simonetta","19.19","8.00","2.18","118","26.2kg","Tommy Shelby","Family Spirit","$5.00"
"Richmond (NSW)","Race 4","6","","DIOR WICK (6)","Fred Xuereb","19.29","9.25","2.26","777","27.9kg","Pindari Express","Santa's Real","$3.50"
"Richmond (NSW)","Race 4","7","","PAINT THE FENCE (8)","Andrew Hunter","19.46","11.75","2.24","334","28.0kg","Bewildering","Nicmac Paddywack","$13.00"
"Richmond (NSW)","Race 4","8","","SURPRISE MITCH (4)","Leonardus Vanderburg","19.54","13.00","2.19","222","30.2kg","Aston Rupee","Surprise Fling","$16.00"
"Richmond (NSW)","Race 5","1","","CHEEKY SLOY (3)","Bradley Richardson","18.36","0.00","2.13","221","28.6kg","Fernando Bale","Cheeky Tunes","$7.00"
"Richmond (NSW)","Race 5","2","","MR. SNOW (6)","Andrew Hunter","18.44","1.00","2.11","112","30.5kg","Lk's Crushn It","Sergis","$3.10"
"Richmond (NSW)","Race 5","3","","DIVA'S SHINE (1)","Sam Simonetta","18.79","6.00","2.20","554","25.8kg","Aussie Infrared","Esther's Diva","$51.00"
"Richmond (NSW)","Race 5","4","","SHY SHEENA (4)","Alan Proctor","18.87","7.25","2.23","668","30.8kg","Flying Ricciardo","Danisie","$21.00"
"Richmond (NSW)","Race 5","5","","NOT SO SILENT (5)","Sam Simonetta","18.94","8.25","2.29","887","30.8kg","Fernando Bale","Silent Enemy","$4.40"
"Richmond (NSW)","Race 5","6","","TASMAN HOPE (7)","Scott Morgan","19.00","9.25","2.27","776","32.0kg","General Destini","Alarming Betty","$51.00"
"Richmond (NSW)","Race 5","7","","REMA'S MARBLE (2)","Edward Foyle","19.02","9.25","2.21","445","32.9kg","Feral Franky","Rema's Jade","$3.50"
"Richmond (NSW)","Race 5","8","","SCREAMING DAISY (8)","Brett Richardson","19.31","13.50","2.19","333","27.4kg","Hard Style Rico","El Grand Parking","$6.00"
"Richmond (NSW)","Race 6","1","","SLEEK APOLLO (8)","Danny Mason","22.99","0.00","6.77","111","33.1kg","Superior Panama","Rattlin' Home","$4.80"
"Richmond (NSW)","Race 6","2","","PILOT VEHICLE (1)","Darren Northey","23.20","3.00","6.97","833","26.8kg","Good Odds Harada","Shakira Shacoby","$1.80"
"Richmond (NSW)","Race 6","3","","SUBLIME WARRIOR (7)","Robert Hancock","23.37","5.25","6.96","544","32.4kg","Blue Moon Rising","Bula Fab Girl","$23.00"
"Richmond (NSW)","Race 6","4","","DIRE (2)","Danielle Swain","23.39","5.75","6.82","222","31.2kg","Fernando Bale","Ritza Gloria","$3.00"
"Richmond (NSW)","Race 6","5","","ZARUDE (3)","John Polidano","23.44","6.25","7.04","355","29.2kg","Aussie Infrared","Flyrite","$81.00"
"Richmond (NSW)","Race 6","6","","SPEEDY SONIC (6)","John Polidano","23.60","8.75","7.25","777","27.2kg","West On Augie","Despicable Slink","$81.00"
"Richmond (NSW)","Race 6","7","","PANCHO PEPPER (4)","George Poulton","23.70","10.00","7.09","666","27.4kg","Beast Unleashed","Adorable Lady","$34.00"
"Richmond (NSW)","Race 6","8","","LUCKY TO RACE (5)","Anthony Pagano","24.13","16.25","7.30","488","31.0kg","Magic Sprite","Cosmic Swiper","$34.00"
"Richmond (NSW)","Race 6","SCR","","LITTLE CHARLM","Andrew Drapiewski","","","","","","Fernando Bale","Really Unreal",""
"Richmond (NSW)","Race 6","SCR","","MAJESTIC LOVE","Sam Simonetta","","","","","","Superior Panama","Bound For Love",""
"Richmond (NSW)","Race 7","1","","ZIPPING CLAVELL (1)","Melinda Finn","22.72","0.00","6.85","532","28.7kg","Zipping Garth","Zipping Pepper","$2.50"
"Richmond (NSW)","Race 7","2","","ZIPPING ELIJAH (2)","Melinda Finn","22.91","2.50","6.69","711","33.4kg","Aston Rupee","Zipping Dharma","$2.60"
"Richmond (NSW)","Race 7","3","","WINDSOR LADY (7)","Tess Simmons","23.31","8.25","6.77","123","25.5kg","Incapacitated","Wyndsor Rose","$31.00"
"Richmond (NSW)","Race 7","4","","RYLEE'S TEX (4)","James Mcguiness","23.54","11.75","6.97","255","31.3kg","Aston Duke","Zipping Rosita","$61.00"
"Richmond (NSW)","Race 7","5","","WICKED VIKING (8)","Raymond Thomas","23.68","13.75","7.03","667","33.5kg","Orson Allen","Wicked Sapphire","$13.00"
"Richmond (NSW)","Race 7","6","","FABULOUS HUDSON (5)","Andrew Hunter","23.72","14.25","7.03","376","29.6kg","Shima Shine","Fernando's Glory","$21.00"
"Richmond (NSW)","Race 7","7","","CAIT ROD'S PEARL (3)","Darren Northey","23.77","15.00","6.87","844","30.5kg","Feral Franky","Pearl's Legacy","$3.90"
"Richmond (NSW)","Race 7","8","","BIG BOY CHARLM (6)","Nicholas Saloum","24.15","20.25","7.24","488","36.4kg","Jungle Deuce","Manila Daybreak","$71.00"
"Richmond (NSW)","Race 7","SCR","","RED JADA","James Mcguiness","","","","","","Good Odds Harada","Zipping Cia",""
"Richmond (NSW)","Race 7","SCR","","MONTANA BANNER","Sam Simonetta","","","","","","Tommy Shelby","Kotoni Banner",""
"Richmond (NSW)","Race 8","1","","MAKE THEM CRY (4)","Peter Lagogiane","35.50","0.00","9.53","111","28.2kg","Aston Dee Bee","Rasheda","$1.55"
"Richmond (NSW)","Race 8","2","","ZIPPING BOP (3)","Ben Izzard","35.89","5.50","9.70","222","26.2kg","Jungle Deuce","Zipping Lilly","$17.00"
"Richmond (NSW)","Race 8","3","","PINK PANAMA (1)","John Callaughan","36.02","7.50","9.79","643","26.8kg","Superior Panama","Pink Lilly","$6.00"
"Richmond (NSW)","Race 8","4","","CANYA BELIEVE IT (2)","Patricia Chaker","36.54","14.75","9.99","776","31.2kg","Tommy Shelby","Wynburn Ava","$4.40"
"Richmond (NSW)","Race 8","5","","HUSH HUSH (7)","Sam Sultana","36.55","15.00","9.89","555","34.5kg","Barcia Bale","Mrs. Mouse","$11.00"
"Richmond (NSW)","Race 8","6","","EXTRAORDINAIRE (5)","Raymond Tyquin","36.57","15.25","9.78","334","30.0kg","Feral Franky","Block Star","$41.00"
"Richmond (NSW)","Race 8","7","","MR. BURNER (6)","Phillip Cini","36.62","16.00","9.97","467","35.2kg","Kinloch Brae","Just Lovin' It","$101.00"
"Richmond (NSW)","Race 8","SCR","","GRAND BLAZER","Rodney O'Brien","","","","","","Mepunga Blazer","She's Grand",""
"Richmond (NSW)","Race 9","1","","COAST RIG (5)","Patricia Chaker","29.90","0.00","4.28","1122","25.9kg","Bernardo","Coast Model","$2.90"
"Richmond (NSW)","Race 9","2","","INVITATIONS ONLY (6)","Caine Jones","30.09","2.50","4.40","5333","29.3kg","Zipping Garth","Rainbow Wish","$15.00"
"Richmond (NSW)","Race 9","3","","ZIPPING HASLER (3)","Jason Magri","30.09","2.50","4.49","4766","32.9kg","Feral Franky","Zipping Niseko","$2.60"
"Richmond (NSW)","Race 9","4","","HARD STYLE GIRL (7)","James Mcguiness","30.12","3.00","4.41","6455","28.8kg","Hard Style Rico","Zipping Cia","$18.00"
"Richmond (NSW)","Race 9","5","","ZIPPING HEDWIG (1)","Tess Simmons","30.20","4.25","4.43","2544","25.5kg","Keybow","Zipping Miranda","$18.00"
"Richmond (NSW)","Race 9","6","","ZIPPING BRADDOCK (4)","Melinda Finn","30.25","5.00","4.44","7211","34.2kg","Jungle Deuce","Zipping Lilly","$11.00"
"Richmond (NSW)","Race 9","7","","BARELY LIGHT (8)","Jason Keller","30.26","5.25","4.57","8877","28.5kg","Superior Panama","Guiding Light","$34.00"
"Richmond (NSW)","Race 9","8","","RED ROCK RIPPER (2)","John Grief","30.42","7.50","4.48","3688","32.0kg","Sennachie","Benidorm","$5.00"
"Richmond (NSW)","Race 10","1","","GIVE ME BUCKS (3)","Adam Crouch","29.91","0.00","4.29","1111","32.4kg","Aston Dee Bee","Chill Easy","$3.10"
"Richmond (NSW)","Race 10","2","","ANGELIC BAROQUE (1)","Pauline Moran","30.08","2.25","4.36","2333","24.6kg","Fernando Bale","Stay Baroque","$3.10"
"Richmond (NSW)","Race 10","3","","ZIPPING MORTIMER (7)","Jason Magri","30.25","4.75","4.43","6544","30.5kg","Feral Franky","Zipping Niseko","$2.50"
"Richmond (NSW)","Race 10","4","","SMART AUSSIE (5)","Gregory Sutherland","30.28","5.25","4.51","7755","29.8kg","Aussie Infrared","Rema's Amber","$101.00"
"Richmond (NSW)","Race 10","5","","SWING AND DING (8)","Sam Simonetta","30.40","7.00","4.37","5222","31.8kg","Superior Panama","Guiding Light","$19.00"
"Richmond (NSW)","Race 10","6","","GHOST OF TIME (2)","Jason Keller","30.67","10.75","4.38","3477","26.0kg","Hooked On Scotch","Kooringa Thelly","$11.00"
"Richmond (NSW)","Race 10","7","","AUSSIE TILLY (4)","Michael Eberand","30.71","11.50","4.44","4666","34.1kg","Aussie Infrared","Canya Lilly","$23.00"
"Richmond (NSW)","Race 10","SCR","","TAMIKA BANNER","Barry Gibbons","","","","","","Blue Moon Rising","Lilly Banner",""
"Richmond (NSW)","Race 11","1","","KING CAN'T WIN (6)","Peter Lagogiane","22.65","0.00","6.60","311","31.5kg","Beast Unleashed","Try Catch Tanya","$3.70"
"Richmond (NSW)","Race 11","2","","ELECTRIC ASSENT (7)","Scott Morgan","22.75","1.50","6.71","222","28.0kg","Fernando Bale","Farmor Bangs","$10.00"
"Richmond (NSW)","Race 11","3","","REV IT SUZIE (2)","Adam Jones","22.75","1.50","6.82","443","27.2kg","Feral Franky","Absolute Stella","$1.75"
"Richmond (NSW)","Race 11","4","","FARMOR ORDER (8)","Patricia Chaker","22.83","2.50","6.90","655","31.7kg","Sennachie","Hoya","$23.00"
"Richmond (NSW)","Race 11","5","","SAMMY MY BOY (1)","Tess Simmons","23.13","6.75","6.95","566","31.2kg","Zipping Garth","Rachel's Revenge","$4.80"
"Richmond (NSW)","Race 11","6","","JESSICA JAYNE (5)","Leonard Polidano","23.41","10.75","6.77","134","27.7kg","Beast Unleashed","Kooringa Thelly","$81.00"
"Richmond (NSW)","Race 11","SCR","","BULLEMOR BANNER","Barry Gibbons","","","","","","Tommy Shelby","Kotoni Banner",""
"Richmond (NSW)","Race 11","SCR","","FLASH LIZA","John Grief","","","","","","Sennachie","Pick It Up",""
"Richmond (NSW)","Race 11","SCR","","ZIPPING GRANGER","Tess Simmons","","","","","","Keybow","Zipping Miranda",""
"Richmond (NSW)","Race 12","1","","DESPICABLE PERCY (8)","Robert Hancock","23.14","0.00","6.94","832","31.8kg","Bernardo","Raging Ruby","$9.00"
"Richmond (NSW)","Race 12","2","","CRUISE OR LOSE (7)","Anthony Messina","23.24","1.50","6.74","111","27.1kg","My Redeemer","Lini Danco","$3.50"
"Richmond (NSW)","Race 12","3","","REDSHIFT WHISKEY (4)","Mitchell Dickson","23.67","7.50","7.19","486","27.6kg","Barcia Bale","Taylor Made Star","$3.20"
"Richmond (NSW)","Race 12","4","","MAGIC HULK (2)","Anthony Pagano","23.69","7.75","7.08","544","36.4kg","Magic Sprite","Cosmic Swiper","$10.00"
"Richmond (NSW)","Race 12","5","","MISS VOLTAGE (1)","Andrew Drapiewski","23.76","8.75","6.87","223","24.8kg","Zipping Garth","Miss Brooklyn","$26.00"
"Richmond (NSW)","Race 12","6","","COAL (6)","Danielle Swain","23.84","9.75","2.52","678","31.2kg","Barcia Bale","Moment To Jive","$19.00"
"Richmond (NSW)","Race 12","7","","FABIO BLUE (3)","Simon Zarb","23.99","12.00","7.09","357","29.1kg","My Bro Fabio","Jenny From Block","$10.00"
"Richmond (NSW)","Race 12","DNF","","MICK'S PICK (5)","Bradley Richardson","","","","765","30.1kg","Good Odds Harada","Miss Serena",""
"Richmond (NSW)","Race 12","SCR","","SUPER JANE","Lewis Galea","","","","","","Cosmic Rumble","Mighty Tegan",""
"Richmond (NSW)","Race 12","SCR","","HE'S GRAND","Rodney O'Brien","","","","","","Fernando Bale","She's Grand",""
"Shepparton (VIC)","Race 1","1","","UPTOWN SALLY (8)","Michael Bewley","22.64","0.00","8.68","M21","25.8kg","My Redeemer","Harper's Girl","$3.40"
"Shepparton (VIC)","Race 1","2","","MINOR THING (2)","Aaron Debattista","22.92","3.89","8.75","M42","26.0kg","Bernardo","Xtreme Notice","$4.00"
"Shepparton (VIC)","Race 1","3","","ORIENTAL ESTELLA (4)","Paula Boots","23.11","6.59","8.75","M55","24.8kg","Superior Panama","Oriental Amber","$14.00"
"Shepparton (VIC)","Race 1","4","","THERMAL IGNITION (7)","Cameron Taylor","23.15","7.29","8.66","M13","28.0kg","Aussie Infrared","Faun Flame","$8.00"
"Shepparton (VIC)","Race 1","5","","MARKET BILLY (1)","Darren Burkett","23.19","7.84","9.06","M84","34.7kg","Beast Unleashed","Tina Lee","$3.60"
"Shepparton (VIC)","Race 1","6","","CHEER SQUAD (6)","Nathan McKay","23.33","9.76","9.05","M76","33.1kg","Bernardo","Red Hot Tears","$10.00"
"Shepparton (VIC)","Race 1","7","","TRY HARD (5)","Brian Brown","23.45","11.51","8.94","M68","29.6kg","Hard Style Rico","Maggie Pie","$12.00"
"Shepparton (VIC)","Race 1","8","","PAW OLIVE (3)","Kenneth Doidge","23.64","14.21","8.70","M37","26.4kg","Jackslittlething","Jaclyn Bale","$16.00"
"Shepparton (VIC)","Race 2","1","","DASHING NANDO (7)","Barry Vaughan","22.41","0.00","","","27.3kg","Fernando Bale","Dashing Wilma","$4.80"
"Shepparton (VIC)","Race 2","2","","ASTON ARDBEG (5)","Darryl Fullerton","22.43","0.29","","","36.9kg","Hooked On Scotch","Aston Suzette","$8.00"
"Shepparton (VIC)","Race 2","3","","MOYARRA KONGK (8)","Steven Waycott","22.53","1.70","","","31.9kg","Bernardo","Jokare","$4.60"
"Shepparton (VIC)","Race 2","4","","GREEN SHOOTS (1)","Jye Formosa","22.69","4.01","","","29.0kg","Feral Franky","Manila Rose","$12.00"
"Shepparton (VIC)","Race 2","5","","WOW GIRL (2)","Aaron Debattista","23.19","11.17","","","28.7kg","Wow","Just Lovin' It","$6.00"
"Shepparton (VIC)","Race 2","6","","SIMPLY NED (4)","Sandra Waycott","23.20","11.30","","","29.4kg","Bernardo","Jokare","$3.40"
"Shepparton (VIC)","Race 2","7","","PRINCESS DOMI (6)","Stephen Tabb","23.55","16.27","","","25.7kg","Fernando Bale","Temporalis","$8.00"
"Shepparton (VIC)","Race 2","8","","WHIPSTICK LUNA (3)","Carol Jackson","23.64","17.59","","","27.9kg","Aussie Infrared","Faun Flame","$21.00"
"Shepparton (VIC)","Race 3","1","","STARTING OUT (1)","Natasha Fullerton","22.19","0.00","","","31.8kg","Fernando Bale","El Rapido","$8.00"
"Shepparton (VIC)","Race 3","2","","CANDLES (2)","David Jensen","22.45","3.61","","","26.2kg","Koblenz","Black Robin","$4.20"
"Shepparton (VIC)","Race 3","3","","NICKY'S SECRET (8)","Michael Bewley","22.69","7.04","","","27.5kg","Aussie Secret","Dyna Sarah","$3.40"
"Shepparton (VIC)","Race 3","4","","SUGAR ROO (6)","Natasha Fullerton","22.76","8.14","","","25.4kg","Shima Shine","Sugar Spice","$8.00"
"Shepparton (VIC)","Race 3","5","","WARDAN JILUNGIN (5)","Leland Medcraft","23.04","12.04","","","25.6kg","Aston Duke","Tibialis","$10.00"
"Shepparton (VIC)","Race 3","6","","WEST TWO AFFAIR (7)","Martin Hanke","23.16","13.79","","","28.0kg","Andy Palmer","Hoo Gur Affair","$10.00"
"Shepparton (VIC)","Race 3","7","","RUNWAY DIVA (3)","Nicole Johnston","23.20","14.33","","","29.8kg","Shima Shine","It's A Diva","$9.00"
"Shepparton (VIC)","Race 3","8","","DALE'S CORNER (4)","Jack Bryant","23.23","14.73","","","31.6kg","Aston Duke","Tibialis","$12.00"
"Shepparton (VIC)","Race 4","1","","KENTUCKY GUS (1)","Jeff Gorgioski","22.23","0.00","","","34.4kg","Hard Style Rico","Ayia Sophia","$3.40"
"Shepparton (VIC)","Race 4","2","","OUR MATE BEAR (2)","Garry Johnson","22.49","3.71","","","27.7kg","Flying Ricciardo","Miss Morrisset","$12.00"
"Shepparton (VIC)","Race 4","3","","MORE BOOST RICO (7)","Darren Petersen","22.61","5.40","","","35.7kg","Hard Style Rico","Chill Easy","$10.00"
"Shepparton (VIC)","Race 4","4","","MARKET BLUE (5)","Darren Burkett","22.64","5.94","","","29.7kg","Fernando Bale","Over Here","$7.50"
"Shepparton (VIC)","Race 4","5","","HIGHWAY (3)","Aroha Hemingway","22.78","7.86","","","38.5kg","Aston Dee Bee","Time No Money","$16.00"
"Shepparton (VIC)","Race 4","6","","WHIPSTICK SERENA (4)","Cameron Taylor","22.80","8.11","","","27.4kg","Aussie Infrared","Faun Flame","$8.00"
"Shepparton (VIC)","Race 4","7","","BASEMENT (6)","Cameron Taylor","22.92","9.96","","","31.4kg","Fernando Bale","Desiree Devere","$4.00"
"Shepparton (VIC)","Race 4","8","","CRACKERJACK JET (8)","Grant Hammerstein","23.00","11.03","","","30.7kg","Bernardo","Maximum Oaks","$4.80"
"Shepparton (VIC)","Race 4","SCR","","ASTRONOMICA","Garry Johnson","","","","","","Aston Dee Bee","Miss Morrisset",""
"Shepparton (VIC)","Race 4","SCR","","SPLIT REEF","Robert Colquhoun","","","","","","Fernando Bale","Boquilla",""
"Shepparton (VIC)","Race 5","1","","WHISTLING (3)","Natasha Fullerton","22.58","0.00","","","28.8kg","Raw Ability","Strongbeth","$3.40"
"Shepparton (VIC)","Race 5","2","","GOLDEN LADY (6)","Paul Ellis","22.63","0.71","","","26.9kg","Fernando Bale","Golden Shiraz","$8.00"
"Shepparton (VIC)","Race 5","3","","SHE IS SCARLET (7)","Brendon Jones","22.66","1.11","","","26.5kg","Mepunga Blazer","Tarra Rocket","$9.00"
"Shepparton (VIC)","Race 5","4","","TESSA ORCHID (1)","Leland Medcraft","22.70","1.76","","","26.5kg","Shima Shine","Tessa Allen","$8.00"
"Shepparton (VIC)","Race 5","5","","HOLLYWOOD FRANKY (5)","Brian Brown","22.81","3.31","","","29.3kg","Feral Franky","Philadelphia Pip","$6.50"
"Shepparton (VIC)","Race 5","6","","THAI MOGWAI (8)","Kathryne Tabb","22.91","4.70","","","32.1kg","Barcia Bale","Zipping Jamie","$6.50"
"Shepparton (VIC)","Race 5","7","","JERSEY JET (2)","Mark Giddings","22.97","5.56","","","25.7kg","Flying Ricciardo","Select Some","$8.00"
"Shepparton (VIC)","Race 5","8","","SHE'S ICONIC (4)","Susan Trim","23.05","6.77","","","28.2kg","Sh Avatar","La Bamba Icon","$16.00"
"Shepparton (VIC)","Race 5","SCR","","ASTRONOMICA","Garry Johnson","","","","","","Aston Dee Bee","Miss Morrisset",""
"Shepparton (VIC)","Race 5","SCR","","SPLIT REEF","Robert Colquhoun","","","","","","Fernando Bale","Boquilla",""
"Shepparton (VIC)","Race 6","1","","DEAR CARLA LOU (3)","Kayla Cottrell","25.28","0.00","","","27.4kg","Aston Dee Bee","Cleo's Neo","$1.90"
"Shepparton (VIC)","Race 6","2","","SHREK'S BROTHER (1)","Martin Hanke","25.62","4.90","","","30.8kg","Andy Palmer","Hoo Gur Affair","$14.00"
"Shepparton (VIC)","Race 6","3","","LIFE AWAITS (2)","Robert Colquhoun","25.71","6.23","","","33.5kg","Christo Bale","Close Encounter","$6.00"
"Shepparton (VIC)","Race 6","4","","ASTON HOOKED (8)","Natasha Fullerton","25.86","8.30","","","38.0kg","Hooked On Scotch","Aston Cha Cha","$18.00"
"Shepparton (VIC)","Race 6","5","","HIGH COTTON (4)","Alisdair Armstrong","25.86","8.33","","","32.4kg","Fabregas","Elsa Rose","$8.00"
"Shepparton (VIC)","Race 6","6","","MARKET JET (7)","Darren Burkett","25.98","10.00","","","37.1kg","Tommy Shelby","Kraken Lightning","$7.50"
"Shepparton (VIC)","Race 6","7","","MAGIC MOON BEAM (6)","Cynthia O'Brien","26.13","12.13","","","31.4kg","Fernando Bale","Magic Moon Dust","$16.00"
"Shepparton (VIC)","Race 6","8","","MISS MAISIE (5)","Peter Dunlevey","26.15","12.44","","","31.8kg","Feral Franky","Gloria Bale","$12.00"
"Shepparton (VIC)","Race 7","","","SHAGGY BEAR (2)","Theo Van Taarling","0.00","","","","36.1kg","Aston Dee Bee","Time No Money","$0.00"
"Shepparton (VIC)","Race 7","","","OUT THE WINDOW (3)","Briana Robertson -Leech","0.00","","","","27.0kg","Koblenz","Mepunga Gem","$0.00"
"Shepparton (VIC)","Race 7","","","CHILL OUT ROY (4)","Julie Chilcott","0.00","","","","30.1kg","Aston Rupee","Pechey's Babe","$0.00"
"Shepparton (VIC)","Race 7","","","HUSKY BAILEY (5)","Jennifer Torr","0.00","","","","32.8kg","Bernardo","Husky Flyer","$0.00"
"Shepparton (VIC)","Race 7","","","JAYDEN (7)","Jason Formosa","0.00","","","","31.4kg","Feral Franky","Sevilla","$0.00"
"Shepparton (VIC)","Race 7","","","MORAINE PIPER (8)","Dean Elliot","0.00","","","","28.7kg","Ferdinand Boy","Moraine Rosie","$0.00"
"Shepparton (VIC)","Race 7","SCR","","ALBUS DUMBLEDORE","Paula Gray","","","","","","Raw Ability","Pat Me Again",""
"Shepparton (VIC)","Race 7","SCR","","HARVEY INTENTION","Jack Bryant","","","","","","Aussie Infrared","Jane's Intention",""
"Shepparton (VIC)","Race 8","","","COUNTY KILDARE (1)","Garry Johnson","0.00","","","","33.2kg","Flying Ricciardo","Miss Morrisset","$0.00"
"Shepparton (VIC)","Race 8","","","JOE THE GOOSE (2)","Hubertus Wetzels","0.00","","","","33.2kg","Aston Dee Bee","Fugacious","$0.00"
"Shepparton (VIC)","Race 8","","","ONE KNEE NONI (3)","Jordan Formosa","0.00","","","","30.5kg","Shima Shine","Lilly Patch","$0.00"
"Shepparton (VIC)","Race 8","","","NO WORDS (4)","Michael Chilcott","0.00","","","","34.4kg","Koblenz","Little Bit Sleek","$0.00"
"Shepparton (VIC)","Race 8","","","RHUBARB (5)","Paul Galea","0.00","","","","27.3kg","Koblenz","Black Robin","$0.00"
"Shepparton (VIC)","Race 8","","","TWO BAYS (6)","Debbie Bewley","0.00","","","","31.9kg","Jungle Deuce","Ebby Brae","$0.00"
"Shepparton (VIC)","Race 8","","","MAKE THE CUT (7)","Paul Mathieson","0.00","","","","26.5kg","Fernando Bale","All Dolled Up","$0.00"
"Shepparton (VIC)","Race 8","","","SODA DUKE (8)","Briana Robertson -Leech","0.00","","","","32.7kg","Fernando Bale","Soda Girl","$0.00"
"Shepparton (VIC)","Race 8","SCR","","ASTRONOMICA","Garry Johnson","","","","","","Aston Dee Bee","Miss Morrisset",""
"Shepparton (VIC)","Race 8","SCR","","SPLIT REEF","Robert Colquhoun","","","","","","Fernando Bale","Boquilla",""
"Shepparton (VIC)","Race 9","","","MARKET ROSE (1)","Darren Burkett","0.00","","","","26.3kg","Tommy Shelby","Kraken Lightning","$0.00"
"Shepparton (VIC)","Race 9","","","PITMAN GO FAST (2)","Michael Chilcott","0.00","","","","30.8kg","Houdini Boy","Back To Boss","$0.00"
"Shepparton (VIC)","Race 9","","","MONEY GRAB (3)","Jye Formosa","0.00","","","","30.9kg","Feral Franky","Manila Rose","$0.00"
"Shepparton (VIC)","Race 9","","","SQUIGGLY IZZY (4)","Robert Colquhoun","0.00","","","","34.0kg","Mepunga Blazer","Headspace","$0.00"
"Shepparton (VIC)","Race 9","","","THORNY DEVIL (5)","Aaron Debattista","0.00","","","","37.1kg","Feral Franky","Manila Rose","$0.00"
"Shepparton (VIC)","Race 9","","","PINAROO FLYER (6)","Darren Petersen","0.00","","","","33.8kg","Aston Rupee","Cindy Maree","$0.00"
"Shepparton (VIC)","Race 9","","","LOUIE CABANG (7)","Gregory Berry","0.00","","","","35.0kg","Hooked On Scotch","Persian Oasis","$0.00"
"Shepparton (VIC)","Race 9","","","WAVE IN SEA (8)","Martin Hanke","0.00","","","","34.3kg","Andy Palmer","Hoo Gur Affair","$0.00"
"Shepparton (VIC)","Race 10","","","AEROPLANE ARROW (1)","Shane Wetzels","0.00","","","","23.8kg","Bernardo","Aeroplane Annie","$0.00"
"Shepparton (VIC)","Race 10","","","ALWAYS MIA (2)","Peter Trim","0.00","","","","26.6kg","Fernando Bale","Naughty Cazza","$0.00"
"Shepparton (VIC)","Race 10","","","ASTON FULHAM (3)","Darryl Fullerton","0.00","","","","33.0kg","Fernando Bale","Aston Chandon","$0.00"
"Shepparton (VIC)","Race 10","","","VALLETTA PEARL (4)","Roselyn Nicholls","0.00","","","","26.7kg","Koblenz","Valletta Mist","$0.00"
"Shepparton (VIC)","Race 10","","","THERMAL SPARK (6)","Carol Jackson","0.00","","","","26.3kg","Aussie Infrared","Faun Flame","$0.00"
"Shepparton (VIC)","Race 10","","","CANYA WILDFIRE (7)","Natasha Fullerton","0.00","","","","35.1kg","Good Odds Harada","Zipping Spring","$0.00"
"Shepparton (VIC)","Race 10","","","REVENGE SPECKLE (8)","Dean Elliot","0.00","","","","27.9kg","Out Of Range","Oriental Kay","$0.00"
