"date","track","raceNumber","startTime","raceURL"
"2025-04-14","Nowra","R3","18:35","https://www.odds.com.au/greyhounds/nowra-20250414/ison-co-nowra-0-1-win-race-3/"
"2025-04-14","Nowra","R4","18:56","https://www.odds.com.au/greyhounds/nowra-20250414/premium-tyre-service-nowra-race-4/"
"2025-04-14","Nowra","R5","19:21","https://www.odds.com.au/greyhounds/nowra-20250414/ladbrokes-blackbook-race-5/"
"2025-04-14","Nowra","R6","19:40","https://www.odds.com.au/greyhounds/nowra-20250414/ladbrokes-bet-ticker-race-6/"
"2025-04-14","Nowra","R7","20:00","https://www.odds.com.au/greyhounds/nowra-20250414/wow-at-stud-sprint-race-7/"
"2025-04-14","Nowra","R8","20:20","https://www.odds.com.au/greyhounds/nowra-20250414/ryans-cleaning-service-race-8/"
"2025-04-14","Nowra","R9","20:40","https://www.odds.com.au/greyhounds/nowra-20250414/out-and-about-dog-walking-nowra-2-4-win-race-9/"
"2025-04-14","Nowra","R10","21:00","https://www.odds.com.au/greyhounds/nowra-20250414/ladbrokes-mates-mode-pots-2-4-win-race-10/"
"2025-04-14","Nowra","R11","21:20","https://www.odds.com.au/greyhounds/nowra-20250414/grnsw-pathways-race-11/"
"2025-04-14","Angle Park","R1","18:28","https://www.odds.com.au/greyhounds/angle-park-20250414/wwwgapsaorgau-stake-race-1/"
"2025-04-14","Angle Park","R2","18:53","https://www.odds.com.au/greyhounds/angle-park-20250414/sky-racing-mixed-stake-race-2/"
"2025-04-14","Angle Park","R3","19:15","https://www.odds.com.au/greyhounds/angle-park-20250414/follow-thedogssa-on-x-stake-race-3/"
"2025-04-14","Angle Park","R4","19:34","https://www.odds.com.au/greyhounds/angle-park-20250414/fresh-pet-food-co-stake-race-4/"
"2025-04-14","Angle Park","R5","19:54","https://www.odds.com.au/greyhounds/angle-park-20250414/the-dogcast-open-stake-race-5/"
"2025-04-14","Angle Park","R6","20:14","https://www.odds.com.au/greyhounds/angle-park-20250414/mcqueens-tavern-mixed-stake-race-6/"
"2025-04-14","Angle Park","R7","20:34","https://www.odds.com.au/greyhounds/angle-park-20250414/gorski-hardox-tough-tippers-stake-race-7/"
"2025-04-14","Angle Park","R8","20:54","https://www.odds.com.au/greyhounds/angle-park-20250414/tab-stake-race-8/"
"2025-04-14","Angle Park","R9","21:14","https://www.odds.com.au/greyhounds/angle-park-20250414/thedogssa-stake-race-9/"
"2025-04-14","Angle Park","R10","21:34","https://www.odds.com.au/greyhounds/angle-park-20250414/fundraisers-at-angle-park-stake-race-10/"
"2025-04-14","Angle Park","R11","21:58","https://www.odds.com.au/greyhounds/angle-park-20250414/greyhounds-as-pets-stake-race-11/"
"2025-04-14","Albion Park","R1","18:47","https://www.odds.com.au/greyhounds/albion-park-20250414/ladbrokes-mates-mode-pots-race-1/"
"2025-04-14","Albion Park","R2","19:09","https://www.odds.com.au/greyhounds/albion-park-20250414/box-1-photography-race-2/"
"2025-04-14","Albion Park","R3","19:27","https://www.odds.com.au/greyhounds/albion-park-20250414/garrards-horse-and-hound-race-3/"
"2025-04-14","Albion Park","R4","19:47","https://www.odds.com.au/greyhounds/albion-park-20250414/rosewood-veterinary-service-race-4/"
"2025-04-14","Albion Park","R5","20:07","https://www.odds.com.au/greyhounds/albion-park-20250414/ladbrokes-bet-ticker-race-5/"
"2025-04-14","Albion Park","R6","20:27","https://www.odds.com.au/greyhounds/albion-park-20250414/sky-racing-race-6/"
"2025-04-14","Albion Park","R7","20:47","https://www.odds.com.au/greyhounds/albion-park-20250414/qldgreyscom-race-7/"
"2025-04-14","Albion Park","R8","21:07","https://www.odds.com.au/greyhounds/albion-park-20250414/gorski-engineering-race-8/"
"2025-04-14","Albion Park","R9","21:27","https://www.odds.com.au/greyhounds/albion-park-20250414/borgbet-tipping-service-race-9/"
"2025-04-14","Albion Park","R10","21:47","https://www.odds.com.au/greyhounds/albion-park-20250414/rhino-finance-race-10/"
"2025-04-14","Wagga","R1","16:22","https://www.odds.com.au/greyhounds/wagga-20250414/ladbrokes-mates-mode-pots-maiden-race-1/"
"2025-04-14","Wagga","R2","16:42","https://www.odds.com.au/greyhounds/wagga-20250414/ladbrokes-punter-assist-maiden-race-2/"
"2025-04-14","Wagga","R3","16:57","https://www.odds.com.au/greyhounds/wagga-20250414/ladbrokes-bet-ticker-race-3/"
"2025-04-14","Wagga","R4","17:22","https://www.odds.com.au/greyhounds/wagga-20250414/zatoma-transport-race-4/"
"2025-04-14","Wagga","R5","17:45","https://www.odds.com.au/greyhounds/wagga-20250414/lake-village-butchery-race-5/"
